userid,dbid,toplevel,queryid,query,plans,total_plan_time,min_plan_time,max_plan_time,mean_plan_time,stddev_plan_time,calls,total_exec_time,min_exec_time,max_exec_time,mean_exec_time,stddev_exec_time,rows,shared_blks_hit,shared_blks_read,shared_blks_dirtied,shared_blks_written,local_blks_hit,local_blks_read,local_blks_dirtied,local_blks_written,temp_blks_read,temp_blks_written,blk_read_time,blk_write_time,temp_blk_read_time,temp_blk_write_time,wal_records,wal_fpi,wal_bytes,jit_functions,jit_generation_time,jit_inlining_count,jit_inlining_time,jit_optimization_count,jit_optimization_time,jit_emission_count,jit_emission_time
10,16385,t,1338329524463584779,"CREATE VIEW public.view_riksdagen_party_electoral_trends AS
 WITH election_cycle_periods AS (
         SELECT year_series.year_series AS calendar_year,
                CASE
                    WHEN ((year_series.year_series >= 2002) AND (year_series.year_series <= 2005)) THEN 2002
                    WHEN ((year_series.year_series >= 2006) AND (year_series.year_series <= 2009)) THEN 2006
                    WHEN ((year_series.year_series >= 2010) AND (year_series.year_series <= 2013)) THEN 2010
                    WHEN ((year_series.year_series >= 2014) AND (year_series.year_series <= 2017)) THEN 2014
                    WHEN ((year_series.year_series >= 2018) AND (year_series.year_series <= 2021)) THEN 2018
                    WHEN ((year_series.year_series >= 2022) AND (year_series.year_series <= 2025)) THEN 2022
                    WHEN ((year_series.year_series >= 2026) AND (year_series.year_series <= 2029)) THEN 2026
                    ELSE NULL::integer
                END AS election_year,
            ((year_series.year_series -
                CASE
                    WHEN ((year_series.year_series >= 2002) AND (year_series.year_series <= 2005)) THEN 2002
                    WHEN ((year_series.year_series >= 2006) AND (year_series.year_series <= 2009)) THEN 2006
                    WHEN ((year_series.year_series >= 2010) AND (year_series.year_series <= 2013)) THEN 2010
                    WHEN ((year_series.year_series >= 2014) AND (year_series.year_series <= 2017)) THEN 2014
                    WHEN ((year_series.year_series >= 2018) AND (year_series.year_series <= 2021)) THEN 2018
                    WHEN ((year_series.year_series >= 2022) AND (year_series.year_series <= 2025)) THEN 2022
                    WHEN ((year_series.year_series >= 2026) AND (year_series.year_series <= 2029)) THEN 2026
                    ELSE NULL::integer
                END) + 1) AS cycle_year,
            ((
                CASE
                    WHEN ((year_series.year_series >= 2002) AND (year_series.year_series <= 2005)) THEN 2002
                    WHEN ((year_series.year_series >= 2006) AND (year_series.year_series <= 2009)) THEN 2006
                    WHEN ((year_series.year_series >= 2010) AND (year_series.year_series <= 2013)) THEN 2010
                    WHEN ((year_series.year_series >= 2014) AND (year_series.year_series <= 2017)) THEN 2014
                    WHEN ((year_series.year_series >= 2018) AND (year_series.year_series <= 2021)) THEN 2018
                    WHEN ((year_series.year_series >= 2022) AND (year_series.year_series <= 2025)) THEN 2022
                    WHEN ((year_series.year_series >= 2026) AND (year_series.year_series <= 2029)) THEN 2026
                    ELSE NULL::integer
                END || '-'::text) ||
                CASE
                    WHEN ((year_series.year_series >= 2002) AND (year_series.year_series <= 2005)) THEN 2005
                    WHEN ((year_series.year_series >= 2006) AND (year_series.year_series <= 2009)) THEN 2009
                    WHEN ((year_series.year_series >= 2010) AND (year_series.year_series <= 2013)) THEN 2013
                    WHEN ((year_series.year_series >= 2014) AND (year_series.year_series <= 2017)) THEN 2017
                    WHEN ((year_series.year_series >= 2018) AND (year_series.year_series <= 2021)) THEN 2021
                    WHEN ((year_series.year_series >= 2022) AND (year_series.year_series <= 2025)) THEN 2025
                    WHEN ((year_series.year_series >= 2026) AND (year_series.year_series <= 2029)) THEN 2029
                    ELSE NULL::integer
                END) AS election_cycle_id
           FROM generate_series(2002, ((EXTRACT(year FROM CURRENT_DATE))::integer + 4), 1) year_series(year_series)
          WHERE (year_series.year_series >= 2002)
        ), electoral_semester_data AS (
         SELECT ecp.election_cycle_id,
            ecp.cycle_year,
            ecp.calendar_year,
                CASE
                    WHEN ((EXTRACT(month FROM vbps.embedded_id_vote_date) >= (9)::numeric) OR (EXTRACT(month FROM vbps.embedded_id_vote_date) <= (1)::numeric)) THEN 'autumn'::text
                    ELSE 'spring'::text
                END AS semester,
            vbps.embedded_id_party AS party,
            sum(vbps.number_ballots) AS ballots_participated,
            round(avg(vbps.party_won_percentage), 2) AS win_rate,
            round(avg(vbps.party_percentage_yes), 2) AS yes_rate,
            round(avg(vbps.approved_percentage), 2) AS approval_rate,
            round(avg(((100)::numeric - vbps.party_percentage_absent)), 2) AS participation_rate,
            max(ppm.active_members) AS seat_count_proxy,
            max(ppm.documents_last_year) AS documents_produced,
            round(avg(ppm.avg_rebel_rate), 2) AS avg_rebel_rate
           FROM ((election_cycle_periods ecp
             JOIN public.view_riksdagen_vote_data_ballot_party_summary_annual vbps ON ((date_part('year'::text, vbps.embedded_id_vote_date) = (ecp.calendar_year)::double precision)))
             LEFT JOIN public.view_party_performance_metrics ppm ON (((ppm.party)::text = (vbps.embedded_id_party)::text)))
          WHERE ((vbps.embedded_id_party IS NOT NULL) AND (ecp.election_year IS NOT NULL))
          GROUP BY ecp.election_cycle_id, ecp.cycle_year, ecp.calendar_year,
                CASE
                    WHEN ((EXTRACT(month FROM vbps.embedded_id_vote_date) >= (9)::numeric) OR (EXTRACT(month FROM vbps.embedded_id_vote_date) <= (1)::numeric)) THEN 'autumn'::text
                    ELSE 'spring'::text
                END, vbps.embedded_id_party
        ), windowed_statistics AS (
         SELECT esd.election_cycle_id,
            esd.cycle_year,
            esd.calendar_year,
            esd.semester,
            esd.party,
            esd.ballots_participated,
            esd.win_rate,
            esd.yes_rate,
            esd.approval_rate,
            esd.participation_rate,
            esd.seat_count_proxy,
            esd.documents_produced,
            esd.avg_rebel_rate,
            rank() OVER (PARTITION BY esd.election_cycle_id, esd.semester ORDER BY esd.seat_count_proxy DESC NULLS LAST) AS rank_by_seats,
            rank() OVER (PARTITION BY esd.election_cycle_id, esd.semester ORDER BY esd.win_rate DESC NULLS LAST) AS rank_by_win_rate,
            rank() OVER (PARTITION BY esd.election_cycle_id, esd.semester ORDER BY esd.documents_produced DESC NULLS LAST) AS rank_by_productivity,
            rank() OVER (PARTITION BY esd.election_cycle_id, esd.semester ORDER BY esd.participation_rate DESC NULLS LAST) AS rank_by_engagement,
            rank() OVER (PARTITION BY esd.election_cycle_id, esd.semester ORDER BY esd.approval_rate DESC NULLS LAST) AS rank_by_effectiveness,
            percent_rank() OVER (PARTITION BY esd.election_cycle_id, esd.semester ORDER BY esd.seat_count_proxy DESC NULLS LAST) AS percentile_seats,
            percent_rank() OVER (PARTITION BY esd.election_cycle_id, esd.semester ORDER BY esd.win_rate DESC NULLS LAST) AS percentile_win_rate,
            percent_rank() OVER (PARTITION BY esd.election_cycle_id, esd.semester ORDER BY esd.documents_produced DESC NULLS LAST) AS percentile_productivity,
            ntile(4) OVER (PARTITION BY esd.election_cycle_id, esd.semester ORDER BY esd.seat_count_proxy DESC NULLS LAST) AS quartile_by_size,
            ntile(4) OVER (PARTITION BY esd.election_cycle_id, esd.semester ORDER BY esd.win_rate DESC NULLS LAST) AS quartile_by_performance,
            lag(esd.seat_count_proxy) OVER (PARTITION BY esd.party ORDER BY esd.election_cycle_id, esd.cycle_year, esd.semester) AS prev_semester_seats,
            lag(esd.win_rate) OVER (PARTITION BY esd.party ORDER BY esd.election_cycle_id, esd.cycle_year, esd.semester) AS prev_semester_win_rate,
            lag(esd.documents_produced) OVER (PARTITION BY esd.party ORDER BY esd.election_cycle_id, esd.cycle_year, esd.semester) AS prev_semester_documents,
            lag(esd.participation_rate) OVER (PARTITION BY esd.party ORDER BY esd.election_cycle_id, esd.cycle_year, esd.semester) AS prev_semester_participation,
            lead(esd.seat_count_proxy) OVER (PARTITION BY esd.party ORDER BY esd.election_cycle_id, esd.cycle_year, esd.semester) AS next_semester_seats,
            lead(esd.win_rate) OVER (PARTITION BY esd.party ORDER BY esd.election_cycle_id, esd.cycle_year, esd.semester) AS next_semester_win_rate,
            stddev_pop(esd.seat_count_proxy) OVER (PARTITION BY esd.election_cycle_id, esd.semester) AS stddev_seats_sector,
            stddev_pop(esd.win_rate) OVER (PARTITION BY esd.election_cycle_id, esd.semester) AS stddev_win_rate_sector,
            stddev_pop(esd.seat_count_proxy) OVER (PARTITION BY esd.party) AS stddev_seats_party,
            stddev_pop(esd.win_rate) OVER (PARTITION BY esd.party) AS stddev_win_rate_party,
            avg(esd.seat_count_proxy) OVER (PARTITION BY esd.party ORDER BY esd.election_cycle_id, esd.cycle_year, esd.semester ROWS BETWEEN 2 PRECEDING AND CURRENT ROW) AS ma_3semester_seats,
            avg(esd.win_rate) OVER (PARTITION BY esd.party ORDER BY esd.election_cycle_id, esd.cycle_year, esd.semester ROWS BETWEEN 2 PRECEDING AND CURRENT ROW) AS ma_3semester_win_rate
           FROM electoral_semester_data esd
        )
 SELECT election_cycle_id,
    cycle_year,
    calendar_year,
    semester,
    party,
    ballots_participated,
    win_rate,
    yes_rate,
    approval_rate,
    participation_rate,
    seat_count_proxy,
    documents_produced,
    avg_rebel_rate,
    rank_by_seats,
    rank_by_win_rate,
    rank_by_productivity,
    rank_by_engagement,
    rank_by_effectiveness,
    percentile_seats,
    percentile_win_rate,
    percentile_productivity,
    quartile_by_size,
    quartile_by_performance,
    prev_semester_seats,
    prev_semester_win_rate,
    prev_semester_documents,
    prev_semester_participation,
    next_semester_seats,
    next_semester_win_rate,
    stddev_seats_sector,
    stddev_win_rate_sector,
    stddev_seats_party,
    stddev_win_rate_party,
    ma_3semester_seats,
    ma_3semester_win_rate,
        CASE
            WHEN (prev_semester_seats IS NOT NULL) THEN (seat_count_proxy - prev_semester_seats)
            ELSE NULL::bigint
        END AS seat_change_absolute,
        CASE
            WHEN ((prev_semester_seats IS NOT NULL) AND (prev_semester_seats > 0)) THEN round(((((seat_count_proxy - prev_semester_seats))::numeric / (prev_semester_seats)::numeric) * (100)::numeric), 2)
            ELSE NULL::numeric
        END AS seat_change_pct,
        CASE
            WHEN (prev_semester_win_rate IS NOT NULL) THEN round((win_rate - prev_semester_win_rate), 2)
            ELSE NULL::numeric
        END AS win_rate_change_absolute,
        CASE
            WHEN ((prev_semester_win_rate IS NOT NULL) AND (prev_semester_win_rate > (0)::numeric)) THEN round((((win_rate - prev_semester_win_rate) / prev_semester_win_rate) * (100)::numeric), 2)
            ELSE NULL::numeric
        END AS win_rate_change_pct,
        CASE
            WHEN (prev_semester_documents IS NOT NULL) THEN (documents_produced - prev_semester_documents)
            ELSE NULL::bigint
        END AS documents_change,
        CASE
            WHEN (prev_semester_seats IS NULL) THEN 'BASELINE'::text
            WHEN (seat_count_proxy > (prev_semester_seats + 10)) THEN 'SURGING'::text
            WHEN (seat_count_proxy > (prev_semester_seats + 5)) THEN 'STRONG_GROWTH'::text
            WHEN (seat_count_proxy > prev_semester_seats) THEN 'GROWTH'::text
            WHEN (seat_count_proxy < (prev_semester_seats - 10)) THEN 'COLLAPSING'::text
            WHEN (seat_count_proxy < (prev_semester_seats - 5)) THEN 'STRONG_DECLINE'::text
            WHEN (seat_count_proxy < prev_semester_seats) THEN 'DECLINE'::text
            ELSE 'STABLE'::text
        END AS electoral_trend,
        CASE
            WHEN (seat_count_proxy >= 100) THEN 'DOMINANT_PARTY'::text
            WHEN (seat_count_proxy >= 75) THEN 'MAJOR_PARTY'::text
            WHEN (seat_count_proxy >= 50) THEN 'LARGE_PARTY'::text
            WHEN (seat_count_proxy >= 30) THEN 'MEDIUM_PARTY'::text
            WHEN (seat_count_proxy >= 15) THEN 'SMALL_PARTY'::text
            ELSE 'MINOR_PARTY'::text
        END AS party_size_category,
        CASE
            WHEN (stddev_seats_party > (15)::numeric) THEN 'HIGHLY_VOLATILE'::text
            WHEN (stddev_seats_party > (10)::numeric) THEN 'MODERATELY_VOLATILE'::text
            WHEN (stddev_seats_party > (5)::numeric) THEN 'SLIGHTLY_VOLATILE'::text
            ELSE 'STABLE_PARTY'::text
        END AS volatility_classification,
        CASE
            WHEN (next_semester_seats IS NULL) THEN 'NO_FORECAST'::text
            WHEN (next_semester_seats > (seat_count_proxy + 5)) THEN 'EXPECTED_GROWTH'::text
            WHEN (next_semester_seats < (seat_count_proxy - 5)) THEN 'EXPECTED_DECLINE'::text
            WHEN (next_semester_seats > seat_count_proxy) THEN 'EXPECTED_SLIGHT_GROWTH'::text
            WHEN (next_semester_seats < seat_count_proxy) THEN 'EXPECTED_SLIGHT_DECLINE'::text
            ELSE 'EXPECTED_STABLE'::text
        END AS seat_forecast,
        CASE
            WHEN (next_semester_win_rate IS NULL) THEN 'NO_FORECAST'::text
            WHEN (next_semester_win_rate > (win_rate + (5)::numeric)) THEN 'EXPECTED_IMPROVEMENT'::text
            WHEN (next_semester_win_rate < (win_rate - (5)::numeric)) THEN 'EXPECTED_DETERIORATION'::text
            ELSE 'EXPECTED_STABLE'::text
        END AS performance_forecast,
    round(((seat_count_proxy)::numeric - ma_3semester_seats), 2) AS seat_deviation_from_ma,
        CASE
            WHEN (ma_3semester_seats > ((seat_count_proxy + 5))::numeric) THEN 'SIGNIFICANTLY_BELOW_TREND'::text
            WHEN (ma_3semester_seats > ((seat_count_proxy + 2))::numeric) THEN 'BELOW_TREND'::text
            WHEN (ma_3semester_seats < ((seat_count_proxy - 5))::numeric) THEN 'SIGNIFICANTLY_ABOVE_TREND'::text
            WHEN (ma_3semester_seats < ((seat_count_proxy - 2))::numeric) THEN 'ABOVE_TREND'::text
            ELSE 'ON_TREND'::text
        END AS trend_position_seats,
        CASE
            WHEN (percentile_seats >= (0.75)::double precision) THEN 'TOP_ELECTORAL_TIER'::text
            WHEN (percentile_seats >= (0.50)::double precision) THEN 'UPPER_MID_TIER'::text
            WHEN (percentile_seats >= (0.25)::double precision) THEN 'LOWER_MID_TIER'::text
            ELSE 'BOTTOM_TIER'::text
        END AS electoral_tier,
        CASE
            WHEN ((prev_semester_seats IS NOT NULL) AND (stddev_seats_party > (0)::numeric)) THEN round((((seat_count_proxy - prev_semester_seats))::numeric / NULLIF(stddev_seats_party, (0)::numeric)), 2)
            ELSE NULL::numeric
        END AS momentum_z_score_seats,
        CASE
            WHEN ((prev_semester_win_rate IS NOT NULL) AND (stddev_win_rate_party > (0)::numeric)) THEN round(((win_rate - prev_semester_win_rate) / NULLIF(stddev_win_rate_party, (0)::numeric)), 2)
            ELSE NULL::numeric
        END AS momentum_z_score_win_rate,
    round((((((seat_count_proxy)::numeric / (NULLIF(max(seat_count_proxy) OVER (PARTITION BY election_cycle_id, semester), 0))::numeric) * (50)::numeric) + (win_rate * 0.3)) + (((documents_produced)::numeric / (NULLIF(max(documents_produced) OVER (PARTITION BY election_cycle_id, semester), 0))::numeric) * (20)::numeric)), 2) AS composite_electoral_score,
    round(((((win_rate * 0.35) + (participation_rate * 0.25)) + (approval_rate * 0.25)) + (((100)::numeric - COALESCE(avg_rebel_rate, (0)::numeric)) * 0.15)), 2) AS legislative_effectiveness_index,
        CASE
            WHEN ((cycle_year = 4) AND (semester = 'spring'::text)) THEN round((((((win_rate * 0.30) + (participation_rate * 0.20)) + (approval_rate * 0.20)) + ((((seat_count_proxy)::numeric / (NULLIF(max(seat_count_proxy) OVER (PARTITION BY election_cycle_id, semester), 0))::numeric) * (100)::numeric) * 0.20)) + ((((documents_produced)::numeric / (NULLIF(max(documents_produced) OVER (PARTITION BY election_cycle_id, semester), 0))::numeric) * (100)::numeric) * 0.10)), 2)
            ELSE NULL::numeric
        END AS election_readiness_score,
        CASE
            WHEN ((prev_semester_seats IS NOT NULL) AND (next_semester_seats IS NOT NULL)) THEN round((((next_semester_seats - prev_semester_seats))::numeric / 2.0), 1)
            WHEN (prev_semester_seats IS NOT NULL) THEN round(((seat_count_proxy - prev_semester_seats))::numeric, 1)
            ELSE NULL::numeric
        END AS projected_seat_change,
        CASE
            WHEN (seat_count_proxy < (prev_semester_seats - 10)) THEN 'CRITICAL_SEAT_LOSS'::text
            WHEN (seat_count_proxy < (prev_semester_seats - 5)) THEN 'SIGNIFICANT_SEAT_LOSS'::text
            WHEN (win_rate < (prev_semester_win_rate - (10)::numeric)) THEN 'CRITICAL_PERFORMANCE_DROP'::text
            WHEN (participation_rate < (prev_semester_participation - (10)::numeric)) THEN 'CRITICAL_ENGAGEMENT_DROP'::text
            WHEN (seat_count_proxy < prev_semester_seats) THEN 'SEAT_LOSS'::text
            WHEN (win_rate < (prev_semester_win_rate - (5)::numeric)) THEN 'PERFORMANCE_WARNING'::text
            ELSE 'NORMAL'::text
        END AS electoral_warning_flag,
        CASE
            WHEN ((cycle_year = 4) AND (semester = 'spring'::text)) THEN true
            ELSE false
        END AS is_pre_election_period,
        CASE
            WHEN ((cycle_year = 4) AND (semester = 'autumn'::text)) THEN true
            ELSE false
        END AS is_election_period,
        CASE
            WHEN ((cycle_year = 1) AND (semester = 'spring'::text)) THEN true
            ELSE false
        END AS is_post_election_period
   FROM windowed_statistics ws
  ORDER BY party, election_cycle_id, cycle_year, semester",0,0,0,0,0,0,1,4.477551,4.477551,4.477551,4.477551,0,0,444,0,5,5,0,0,0,0,0,0,0,0.0476,0,0,196,0,47728,0,0,0,0,0,0,0,0
10,16385,t,-4270924871029248690,COMMENT ON COLUMN public.application_session.session_type IS 'DATA.Sensitive GDPR.Personal',0,0,0,0,0,0,1,0.074259,0.074259,0.074259,0.074259,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,168,0,0,0,0,0,0,0,0
16384,16385,f,3302287852044498255,COPY  ( SELECT * FROM public.document_attachment_container ORDER BY random ( ) LIMIT $1 ) TO STDOUT CSV HEADER,1,0.04806,0.04806,0.04806,0.04806,0,1,0.000791,0.000791,0.000791,0.000791,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,-2986634350107070442,COMMENT ON COLUMN public.user_account.user_id IS 'DATA.Sensitive GDPR.Personal_Sensitive',0,0,0,0,0,0,1,0.100719,0.100719,0.100719,0.100719,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,178,0,0,0,0,0,0,0,0
10,16385,t,2751569162039929994,COMMENT ON COLUMN public.target_profile_content.hjid IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.11169,0.11169,0.11169,0.11169,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,f,8518669899485069957,"SELECT fk.""document_detail_container_do_0"" FROM ONLY ""public"".""document_status_container"" fk LEFT OUTER JOIN ONLY ""public"".""document_detail_container"" pk ON ( pk.""hjid"" OPERATOR(pg_catalog.=) fk.""document_detail_container_do_0"") WHERE pk.""hjid"" IS NULL AND (fk.""document_detail_container_do_0"" IS NOT NULL)",1,0.098976,0.098976,0.098976,0.098976,0,1,0.0024549999999999997,0.0024549999999999997,0.0024549999999999997,0.0024549999999999997,0,0,25,1,0,0,0,0,0,0,0,0,0.013746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,f,-5257840887857600875,"CREATE CAST (double precision[] AS vector)
	WITH FUNCTION array_to_vector(double precision[], integer, boolean) AS ASSIGNMENT",0,0,0,0,0,0,1,0.073358,0.073358,0.073358,0.073358,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,839,0,0,0,0,0,0,0,0
10,16385,f,-2878124744427438774,"CREATE CAST (integer[] AS vector)
	WITH FUNCTION array_to_vector(integer[], integer, boolean) AS ASSIGNMENT",0,0,0,0,0,0,1,0.151724,0.151724,0.151724,0.151724,0,0,27,0,1,1,0,0,0,0,0,0,0,0.015168,0,0,13,0,4507,0,0,0,0,0,0,0,0
16384,16385,f,6995581672768081765,ANALYZE public.view_riksdagen_vote_data_ballot_politician_summary_monthly,0,0,0,0,0,0,1,0.326683,0.326683,0.326683,0.326683,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,694,0,0,0,0,0,0,0,0
10,16385,t,-8294235847564509209,COMMENT ON COLUMN public.qrtz_calendars.calendar IS 'DATA.Sensitive GDPR.NA',0,0,0,0,0,0,1,0.109606,0.109606,0.109606,0.109606,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,162,0,0,0,0,0,0,0,0
10,16385,t,-7322920370173149860,CREATE INDEX jv_global_id_local_id_idx ON public.jv_global_id USING btree (local_id),0,0,0,0,0,0,1,0.657311,0.657311,0.657311,0.657311,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1694,0,0,0,0,0,0,0,0
16384,16385,t,7630100453440934516,COPY  ( SELECT * FROM public.data_source_content ORDER BY random ( ) LIMIT 0 ) TO STDOUT CSV HEADER,0,0,0,0,0,0,1,0.10695,0.10695,0.10695,0.10695,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,3598674713544732746,"COMMENT ON VIEW public.view_riksdagen_election_year_behavioral_patterns IS 'Annual behavioral pattern comparison across all election years (2002, 2006, 2010, 2014, 2018, 2022, 2026) vs midterm years. Features: multi-dimensional metrics (voting, documents, motions, attendance), election year baseline calculation using median and average, activity ratios vs both election and midterm baselines, z-score anomaly detection, year classification (HIGH/NORMAL/LOW election activity), composite classification considering multiple dimensions. Data Sources: vote_data (voting patterns), document_data (productivity). Election cycles: 7 election years, 17 midterm years (2002-2026). Framework 1: Temporal Analysis - Annual comparison. Use Case: Identify systematic election year behavioral shifts, detect unusual election patterns, predict future election behavior based on historical patterns.'",0,0,0,0,0,0,1,0.474599,0.474599,0.474599,0.474599,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,953,0,0,0,0,0,0,0,0
16384,16385,t,-8387063386570418912,"COPY  ( SELECT document_type AS value, COUNT ( * ) AS count FROM document_element WHERE document_type IS NOT NULL GROUP BY document_type ORDER BY count DESC, document_type LIMIT 2000 ) TO STDOUT WITH CSV HEADER",0,0,0,0,0,0,1,0.137789,0.137789,0.137789,0.137789,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,475409377432551208,COMMENT ON COLUMN public.document_container_element.next_page IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.096992,0.096992,0.096992,0.096992,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,478474744455331532,"ALTER TABLE ONLY public.application_session
    ADD CONSTRAINT application_session_pkey PRIMARY KEY (hjid)",0,0,0,0,0,0,1,0.738419,0.738419,0.738419,0.738419,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,2771,0,0,0,0,0,0,0,0
10,16385,t,-7347892706238247597,"ALTER TABLE ONLY public.person_container_data
    ADD CONSTRAINT person_container_data_pkey PRIMARY KEY (hjid)",0,0,0,0,0,0,1,0.679734,0.679734,0.679734,0.679734,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,2771,0,0,0,0,0,0,0,0
10,16385,t,-4373423302600248082,COMMENT ON COLUMN public.document_data.document_status_url_www IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.097844,0.097844,0.097844,0.097844,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,-418105811390009777,"CREATE INDEX idx_qrtz_t_g ON public.qrtz_triggers USING btree (sched_name, trigger_group)",0,0,0,0,0,0,1,0.780392,0.780392,0.780392,0.780392,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,2146,0,0,0,0,0,0,0,0
