person_id,first_name,last_name,party,status,born_year,career_start_date,career_end_date,first_activity_year,last_activity_year,total_career_days,total_career_years,age_at_career_start,age_at_career_end,election_cycles_active,total_votes_cast,total_assignments,is_currently_active,avg_votes_per_year,avg_assignments_per_year,career_continuity_score,longevity_category,activity_level,continuity_pattern,career_life_stage,retention_risk
0496341906327,Alexandra,Völker,S,Tjänstgörande riksdagsledamot,1989,2014-09-29,2026-10-06,2014,2026,4390,12.0,25,37,4,4397,54,t,365.8,4.49,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,MID_CAREER_ACTIVE,LOW_RISK
0387358739126,Jonas,Millard,SD,Tidigare riksdagsledamot,1981,2014-09-29,2019-01-31,2014,2019,1585,4.3,33,38,2,1795,13,f,413.6,3.00,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0710595759638,Aida,Birinxhiku,S,Tjänstgörande riksdagsledamot,1999,2022-09-26,2026-09-28,2022,2026,1463,4.0,23,27,2,1294,4,t,323.1,1.00,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,EARLY_CAREER_ACTIVE,LOW_RISK
0615338062910,Lena,Olsson,V,Tidigare riksdagsledamot,1958,1998-10-05,2014-09-29,1998,2014,5838,16.0,40,56,3,2986,15,f,186.8,0.94,60.0,LONG_SERVICE_15_20,MODERATE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0856559235708,Lars,Werner,V,Avliden  2013-01-11,1935,1976-10-04,1994-10-03,1976,1994,6573,18.0,41,59,0,0,9,f,0.0,0.50,0.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0178667655211,Edip,Noyan,M,Tidigare ersättare,1956,2011-10-05,2014-09-29,2011,2014,1090,3.0,55,58,2,1365,8,f,457.4,2.68,200.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0191823608408,Ulla-Britt,Hagström,L,Tidigare riksdagsledamot,1945,1995-01-10,2002-09-30,1995,2002,2820,7.7,50,57,0,0,16,f,0.0,2.07,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0767167947420,Erik,Slottner,KD,Civilminister,1980,2018-02-05,2026-09-28,2018,2026,3157,8.6,38,46,1,441,8,f,51.0,0.93,33.3,MID_CAREER_5_10,LOW_ACTIVITY,SPORADIC,EXITED_EARLY,NOT_ACTIVE
0193303720505,Anita,Johansson,S,Tidigare riksdagsledamot,1944,1979-10-01,2006-10-02,1979,2006,9863,27.0,35,62,2,1859,42,f,68.8,1.56,28.6,VETERAN_20_PLUS,LOW_ACTIVITY,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0362377089307,Lars,Ahlström,M,Tidigare riksdagsledamot,1930,1982-10-04,1991-09-30,1982,1991,3283,9.0,52,61,0,0,5,f,0.0,0.56,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
085018966209,Lars,Sundin,FP,Avliden  2024-07-02,1933,1985-09-30,1994-10-03,1985,1994,3290,9.0,52,61,0,0,9,f,0.0,1.00,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0723133822026,Carl,Nordblom,M,Tjänstgörande statsrådsersättare,1994,2022-10-18,2026-09-28,2022,2026,1441,3.9,28,32,2,1294,6,t,328.0,1.52,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,EARLY_CAREER_ACTIVE,LOW_RISK
0283853469394,Sten Sture,Paterson,M,Tidigare riksdagsledamot,1919,1979-10-01,1987-10-06,1979,1987,2927,8.0,60,68,0,0,3,f,0.0,0.37,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0205148684308,Maj Britt,Theorin,S,Tidigare riksdagsledamot,1932,1976-10-04,1995-10-10,1976,1995,6945,19.0,44,63,0,0,17,f,0.0,0.89,0.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0920966427818,Anders,Ahlgren,C,Tidigare riksdagsledamot,1952,2012-09-01,2016-01-10,2012,2016,1226,3.4,60,64,2,1316,6,f,392.1,1.79,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
018160186302,Margaretha,af Ugglas,M,Tidigare riksdagsledamot,1939,1976-10-04,2006-10-02,1976,2006,10955,30.0,37,67,0,0,24,f,0.0,0.80,0.0,VETERAN_20_PLUS,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0484493492213,Sofia,Steiner,S,Tidigare ersättare,1971,1995-10-03,1996-08-31,1995,1996,333,0.9,24,25,0,0,5,f,0.0,5.48,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0749416304126,Marie,Nicholson,M,Tjänstgörande riksdagsledamot,1976,2022-09-26,2026-10-13,2022,2026,1478,4.0,46,50,2,1294,11,t,319.8,2.72,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0595189953892,Henry,Allard,S,Avliden  1996-10-23,1911,1971-01-11,1979-10-01,1971,1979,3185,8.7,60,68,0,0,6,f,0.0,0.69,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0106107423215,Claes-Göran,Larsson,S,Avliden  1994-09-28,1954,1994-10-04,1994-11-28,1994,1994,55,0.2,40,40,0,0,1,f,0.0,6.64,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0773185460005,Lars,Norberg,MP,Tidigare riksdagsledamot,1924,1988-10-04,1991-09-30,1988,1991,1091,3.0,64,67,0,0,5,f,0.0,1.67,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0736583179204,Roy,Hansson,M,Tidigare riksdagsledamot,1944,1998-10-05,2002-09-30,1998,2002,1456,4.0,54,58,0,0,4,f,0.0,1.00,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0425392189902,Lennart,Degerliden,FP,Tidigare ersättare,1943,2000-11-17,2000-12-18,2000,2000,31,0.1,57,57,0,0,4,f,0.0,47.13,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0747244983307,Anna,Corshammar-Bojerud,C,Tidigare riksdagsledamot,1947,1991-09-30,1998-10-05,1991,1998,2562,7.0,44,51,0,0,11,f,0.0,1.57,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0702252495497,Ingrid,Diesen,"",Tidigare ersättare,1918,1981-05-06,1981-10-05,1981,1981,152,0.4,63,63,0,0,1,f,0.0,2.40,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0859968278117,Carina,Ohlsson,S,Avgången riksdagsledamot,1957,1998-10-05,2024-07-16,1998,2024,9416,25.8,41,67,6,8743,54,f,339.1,2.09,85.7,VETERAN_20_PLUS,VERY_ACTIVE,MOSTLY_CONTINUOUS,RETIRED_SENIOR,NOT_ACTIVE
0598843399200,Claus,Zaar,NYD,Tidigare riksdagsledamot,1945,1991-09-30,1994-10-03,1991,1994,1099,3.0,46,49,0,0,3,f,0.0,1.00,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
012053331219,Anna,Kinberg Batra,M,Tidigare riksdagsledamot,1970,2000-05-01,2018-09-24,2000,2018,6720,18.4,30,48,4,4635,39,f,251.9,2.12,80.0,LONG_SERVICE_15_20,ACTIVE,MOSTLY_CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0425115010020,Kadir,Kasirga,S,Tjänstgörande riksdagsledamot,1975,2018-09-24,2026-10-13,2018,2026,2941,8.1,43,51,3,1852,8,t,230.0,0.99,100.0,MID_CAREER_5_10,ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0745549193810,Stefan,Attefall,KD,Tidigare riksdagsledamot,1960,1991-09-30,2018-10-09,1991,2018,9871,27.0,31,58,3,3011,29,f,111.4,1.07,42.9,VETERAN_20_PLUS,MODERATE,SPORADIC,RETIRED_MATURE,NOT_ACTIVE
0613297818326,Mathias,Tegnér,S,Tjänstgörande riksdagsledamot,1979,2014-10-14,2026-10-13,2014,2026,4382,12.0,35,47,4,4430,36,t,369.3,3.00,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,MID_CAREER_ACTIVE,LOW_RISK
0148424181819,Ann-Christine,Frohm,SD,Tjänstgörande riksdagsledamot,1972,2018-09-24,2026-10-31,2018,2026,2959,8.1,46,54,3,3373,34,t,416.4,4.20,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
06517287603,Sten,Östlund,S,Avliden  2019-06-13,1931,1982-10-04,1998-10-05,1982,1998,5845,16.0,51,67,0,0,15,f,0.0,0.94,0.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0371688419616,Lars,Ohly,V,Tidigare riksdagsledamot,1957,1998-10-05,2014-09-29,1998,2014,5838,16.0,41,57,4,4918,38,f,307.7,2.38,80.0,LONG_SERVICE_15_20,VERY_ACTIVE,MOSTLY_CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0729734540102,Ines,Uusmann,S,Tidigare riksdagsledamot,1948,1989-01-17,1998-10-05,1989,1998,3548,9.7,41,50,0,0,15,f,0.0,1.54,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0894545562818,Jan,Nygren,S,Tidigare statsråd,1950,1994-10-07,1996-03-22,1994,1996,532,1.5,44,46,0,0,2,f,0.0,1.37,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0167049231801,Bruno,Poromaa,S,Avliden  2016-09-13,1936,1985-09-30,1994-10-03,1985,1994,3290,9.0,49,58,0,0,6,f,0.0,0.67,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0488332307829,Abraham,Halef,S,Tillgänglig ersättare,1992,2020-08-01,2022-09-26,2020,2022,786,2.2,28,30,2,640,5,f,297.4,2.32,200.0,JUNIOR_2_5,ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
013322783509,Dag,Ericson,S,Tidigare riksdagsledamot,1943,1990-07-01,2001-05-31,1990,2001,3987,10.9,47,58,0,0,14,f,0.0,1.28,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0348268153001,Thage G,Peterson,S,Tidigare riksdagsledamot,1933,1976-10-03,1998-10-06,1976,1998,8038,22.0,43,65,0,0,21,f,0.0,0.95,0.0,VETERAN_20_PLUS,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0469825305127,Anders,Forsberg,SD,Tidigare riksdagsledamot,1974,2014-09-29,2017-06-01,2014,2017,976,2.7,40,43,1,859,5,f,321.5,1.87,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0460215186812,Lennart,Thörnlund,S,Tidigare riksdagsledamot,1951,1996-09-18,1997-04-30,1996,1997,224,0.6,45,46,0,0,3,f,0.0,4.89,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0229825314217,Sermin,Özürküt,V,Tidigare riksdagsledamot,1949,2002-09-30,2006-10-02,2002,2006,1463,4.0,53,57,2,1746,8,f,435.9,2.00,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0998575875190,Daniel,Lönn,SD,Tidigare ersättare,2001,2023-01-18,2025-03-09,2023,2025,781,2.1,22,24,1,179,10,f,83.7,4.68,100.0,JUNIOR_2_5,LOW_ACTIVITY,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0668293417401,Christina,Berlin,FP,Tidigare ersättare,1946,2003-11-11,2005-12-28,2003,2005,778,2.1,57,59,1,205,9,f,96.2,4.23,100.0,JUNIOR_2_5,LOW_ACTIVITY,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0905755961314,Lars,Elinderson,M,Tidigare riksdagsledamot,1949,1998-10-05,2014-09-29,1998,2014,5838,16.0,49,65,4,3231,14,f,202.1,0.88,80.0,LONG_SERVICE_15_20,ACTIVE,MOSTLY_CONTINUOUS,RETIRED_SENIOR,NOT_ACTIVE
0231432628318,Shadiye,Heydari,S,Tidigare riksdagsledamot,1967,2010-10-04,2017-07-27,2010,2017,2488,6.8,43,50,2,2967,7,f,435.6,1.03,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0153453019693,Maj-Lis,Landberg,S,Tidigare riksdagsledamot,1922,1976-10-04,1989-06-30,1976,1989,4652,12.7,54,67,0,0,5,f,0.0,0.39,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0173210620224,Said,Abdu,L,Tidigare riksdagsledamot,1986,2014-09-29,2018-09-24,2014,2018,1456,4.0,28,32,2,1746,16,f,438.0,4.01,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
033662260219,Montaser,Eneim,M,Tidigare ersättare,1967,2011-11-30,2014-09-28,2011,2014,1033,2.8,44,47,2,691,5,f,244.3,1.77,200.0,JUNIOR_2_5,ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0116084827614,Mehmet,Kaplan,MP,Tidigare riksdagsledamot,1971,2006-10-02,2016-04-18,2006,2016,3486,9.5,35,45,3,3010,19,f,315.4,1.99,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0928479652300,Lars,Björkman,M,Tidigare riksdagsledamot,1936,1991-09-30,2011-04-05,1991,2011,7127,19.5,55,75,0,0,13,f,0.0,0.67,0.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0990007083418,Lars,Ångström,MP,Tidigare riksdagsledamot,1955,1998-10-05,2006-10-02,1998,2006,2919,8.0,43,51,2,1859,23,f,232.6,2.88,66.7,MID_CAREER_5_10,ACTIVE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0214302391005,Rinaldo,Karlsson,S,Avliden  2002-03-28,1942,1986-10-07,2002-03-28,1986,2002,5651,15.5,44,60,0,0,17,f,0.0,1.10,0.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0921399331707,Lennart,Eliasson,FP,Tidigare ersättare,1935,1990-11-10,1990-12-09,1990,1990,29,0.1,55,55,0,0,3,f,0.0,37.78,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0603366539729,Malin,Danielsson,L,Tjänstgörande riksdagsledamot,1977,2020-02-01,2026-10-27,2020,2026,2460,6.7,43,49,3,2868,29,t,425.8,4.31,150.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,MID_CAREER_ACTIVE,LOW_RISK
0338278373318,Dan,Kihlström,KD,Tidigare riksdagsledamot,1957,1998-10-05,2010-10-19,1998,2010,4397,12.0,41,53,3,3143,13,f,261.1,1.08,75.0,ESTABLISHED_10_15,ACTIVE,MOSTLY_CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0708483204009,Lennart,Klockare,S,Tidigare riksdagsledamot,1945,1994-10-03,2006-10-02,1994,2006,4382,12.0,49,61,2,1859,10,f,155.0,0.83,50.0,ESTABLISHED_10_15,MODERATE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
051635760208,Lars,Svensson,S,Tidigare riksdagsledamot,1925,1981-10-06,1991-09-30,1981,1991,3646,10.0,56,66,0,0,5,f,0.0,0.50,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0655109700507,Ingrid,Skeppstedt,C,Tidigare riksdagsledamot,1935,1993-05-12,1998-10-05,1993,1998,1972,5.4,58,63,0,0,8,f,0.0,1.48,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0355151001911,Aleksander,Gabelic,S,Tidigare riksdagsledamot,1965,2006-10-02,2019-07-02,2006,2019,4656,12.7,41,54,2,1284,5,f,100.7,0.39,50.0,ESTABLISHED_10_15,MODERATE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0688288022003,Hans,Lindforss,MP,Tidigare riksdagsledamot,1934,1989-03-20,1991-05-08,1989,1991,779,2.1,55,57,0,0,6,f,0.0,2.81,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
07012286624,Daniel,Riazat,-,Tjänstgörande riksdagsledamot,1991,2014-09-29,2026-09-28,2014,2026,4382,12.0,23,35,4,5119,31,t,426.7,2.58,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,MID_CAREER_ACTIVE,LOW_RISK
0504711999229,Pavel,Gamov,-,Tidigare riksdagsledamot,1989,2014-09-29,2019-03-13,2014,2019,1626,4.5,25,30,2,1746,4,f,392.2,0.90,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0946889218011,Jan-Evert,Rådhström,M,Tidigare riksdagsledamot,1960,1998-10-05,2014-09-29,1998,2014,5838,16.0,38,54,4,4918,18,f,307.7,1.13,80.0,LONG_SERVICE_15_20,VERY_ACTIVE,MOSTLY_CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0963587133807,Melker,Strand,"",Tidigare ersättare,1930,1985-10-15,1986-11-14,1985,1986,395,1.1,55,56,0,0,2,f,0.0,1.85,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0234578153505,Hans,Dau,M,Tidigare riksdagsledamot,1932,1985-09-30,1994-10-03,1985,1994,3290,9.0,53,62,0,0,7,f,0.0,0.78,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
035234573112,Anna-Lena,Hedberg,SD,Tjänstgörande riksdagsledamot,1973,2022-09-26,2026-10-31,2022,2026,1496,4.1,49,53,2,1216,13,t,296.9,3.17,100.0,JUNIOR_2_5,ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0254461538904,Anita,Modin,S,Avliden  2024-09-23,1939,1981-05-01,1992-10-06,1981,1992,4176,11.4,42,53,0,0,10,f,0.0,0.87,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0914133868703,Barbro,Hietala Nordlund,S,Tidigare riksdagsledamot,1946,1994-10-03,2007-01-17,1994,2007,4489,12.3,48,61,2,1859,17,f,151.3,1.38,50.0,ESTABLISHED_10_15,MODERATE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0654651796309,Frank,Lassen,S,Tidigare riksdagsledamot,1940,1995-10-03,1998-10-05,1995,1998,1098,3.0,55,58,0,0,4,f,0.0,1.33,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0843906295410,Elving,Andersson,C,Tidigare riksdagsledamot,1953,1982-10-04,1998-10-05,1982,1998,5845,16.0,29,45,0,0,16,f,0.0,1.00,0.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0966063008623,Leonid,Yurkovskiy,SD,Tjänstgörande riksdagsledamot,1995,2022-09-26,2026-09-21,2022,2026,1456,4.0,27,31,2,1294,9,t,324.6,2.26,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,EARLY_CAREER_ACTIVE,LOW_RISK
0426843954410,Ulrik,Bergman,M,Tillgänglig ersättare,1970,2021-12-02,2022-02-13,2021,2022,73,0.2,51,52,2,43,2,f,215.1,10.01,200.0,NEWCOMER_UNDER_2,ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0522240580423,Arin,Karapet,M,Tjänstgörande riksdagsledamot,1988,2018-09-24,2026-10-13,2018,2026,2941,8.1,30,38,3,3373,32,t,418.9,3.97,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,MID_CAREER_ACTIVE,LOW_RISK
0489579494909,Erik,Janson,S,Tidigare riksdagsledamot,1935,1985-09-30,1988-10-03,1985,1988,1099,3.0,50,53,0,0,1,f,0.0,0.33,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0743081365718,Irene,Oskarsson,KD,Tidigare ersättare,1965,2006-10-06,2014-09-29,2006,2014,2915,8.0,41,49,3,3059,11,f,383.3,1.38,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0631624321702,Olle,Ludvigsson,S,Tidigare europaparlamentariker,1948,2009-07-14,2019-07-02,2009,2019,3640,10.0,61,71,0,0,1,f,0.0,0.10,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
04671560703,Bengt-Ola,Ryttar,S,Avliden  2015-06-22,1941,1983-10-04,2002-09-30,1983,2002,6936,19.0,42,61,0,0,21,f,0.0,1.11,0.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0700714424203,Lars,Wegendal,S,Tidigare riksdagsledamot,1949,1998-10-05,2010-10-04,1998,2010,4382,12.0,49,61,3,3143,14,f,262.0,1.17,75.0,ESTABLISHED_10_15,ACTIVE,MOSTLY_CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0679667648714,Marianne,Berg,V,Tidigare riksdagsledamot,1954,2006-10-02,2014-09-29,2006,2014,2919,8.0,52,60,3,3059,14,f,382.8,1.75,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0576619284416,Aphram,Melki,C,Tillgänglig ersättare,1959,2021-10-01,2022-09-26,2021,2022,360,1.0,62,63,2,679,3,f,688.9,3.04,200.0,NEWCOMER_UNDER_2,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0837501934208,Ola,Rask,S,Avliden  2023-08-30,1940,1994-10-03,2006-10-02,1994,2006,4382,12.0,54,66,2,1822,26,f,151.9,2.17,50.0,ESTABLISHED_10_15,MODERATE,INTERMITTENT,RETIRED_SENIOR,NOT_ACTIVE
0349986646724,Märta,Stenevi,MP,Avgången riksdagsledamot,1976,2019-05-04,2025-09-07,2019,2025,2318,6.3,43,49,1,1072,17,f,168.9,2.68,50.0,MID_CAREER_5_10,MODERATE,INTERMITTENT,EXITED_EARLY,NOT_ACTIVE
0388920259006,Inger,René,M,Tidigare riksdagsledamot,1937,1988-10-13,2010-10-04,1988,2010,8026,22.0,51,73,3,3143,33,f,143.0,1.50,50.0,VETERAN_20_PLUS,MODERATE,INTERMITTENT,RETIRED_SENIOR,NOT_ACTIVE
0925451929216,Penilla,Gunther,KD,Tidigare riksdagsledamot,1964,2010-10-04,2018-09-24,2010,2018,2912,8.0,46,54,3,3521,19,f,441.6,2.38,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0817433088402,Nils Fredrik,Aurelius,M,Tidigare riksdagsledamot,1946,1991-01-25,2006-10-02,1991,2006,5729,15.7,45,60,2,1859,20,f,118.5,1.28,50.0,LONG_SERVICE_15_20,MODERATE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0781520322912,Jörgen,Hellman,S,Tidigare riksdagsledamot,1963,2006-10-02,2022-06-10,2006,2022,5730,15.7,43,59,5,6784,40,f,432.4,2.55,100.0,LONG_SERVICE_15_20,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0797642182211,Mats G,Nilsson,M,Tidigare riksdagsledamot,1968,2006-10-02,2010-10-04,2006,2010,1463,4.0,38,42,2,1284,4,f,320.6,1.00,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0546731406922,Rebecka,Le Moine,MP,Tjänstgörande riksdagsledamot,1990,2018-09-24,2026-10-31,2018,2026,2959,8.1,28,36,3,2909,27,t,359.1,3.33,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,MID_CAREER_ACTIVE,LOW_RISK
0493288854424,Niklas,Wykman,M,Finansmarknadsminister,1981,2014-09-29,2026-09-28,2014,2026,4382,12.0,33,45,3,3825,33,f,318.8,2.75,75.0,ESTABLISHED_10_15,VERY_ACTIVE,MOSTLY_CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0870568167702,Sylvia,Pettersson,S,Avliden  2016-08-24,1934,1979-11-01,1991-09-30,1979,1991,4351,11.9,45,57,0,0,7,f,0.0,0.59,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0954999878706,Kenth,Skårvik,FP,Avliden  2018-01-05,1935,1982-10-04,2002-09-30,1982,2002,7301,20.0,47,67,0,0,21,f,0.0,1.05,0.0,VETERAN_20_PLUS,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0105632258713,Boriana,Åberg,M,Tjänstgörande riksdagsledamot,1968,2007-12-18,2026-10-27,2008,2026,6888,18.9,39,58,6,7037,44,t,373.2,2.33,120.0,LONG_SERVICE_15_20,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0947196185926,Christofer,Fjellner,M,Tidigare europaparlamentariker,1976,2004-07-20,2019-07-02,2004,2019,5460,14.9,28,43,0,0,2,f,0.0,0.13,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0316358669112,Thommy,Ohlsson,V,Tidigare ersättare,1958,1992-11-16,1992-12-16,1992,1992,30,0.1,34,34,0,0,2,f,0.0,24.35,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0207814508895,Erik,Hovhammar,M,Avliden  2006-12-06,1922,1976-10-04,1988-10-03,1976,1988,4382,12.0,54,66,0,0,4,f,0.0,0.33,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0105689536302,Eva,Selin Lindgren,C,Avliden  2011-09-03,1936,2006-10-02,2010-10-04,2006,2010,1463,4.0,70,74,2,1284,5,f,320.6,1.25,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,RETIRED_SENIOR,NOT_ACTIVE
0920901966627,Tony,Haddou,V,Tjänstgörande riksdagsledamot,1989,2018-09-24,2026-09-28,2018,2026,2926,8.0,29,37,3,3102,27,t,387.2,3.37,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,MID_CAREER_ACTIVE,LOW_RISK
