hjid,assignment_type,detail,from_date,intressent_id,order_number,org_code,role_code,status,to_date,assignment_list_person_assig_0
42557,uppdrag,Socialutskottet,2020-03-18,0170585430421,264,SoU,Suppleant,"",2022-09-26,42541
16733,kammaruppdrag,"",1998-10-05,0902172188709,273,kam,Riksdagsledamot,Tjänstgörande,2002-09-30,16731
39480,kammaruppdrag,"",1988-10-03,0748447264503,161,kam,Riksdagsledamot,Tjänstgörande,1991-09-30,39474
1745,uppdrag,Socialförsäkringsutskottet,1994-10-11,0272604986201,0,SfU,Suppleant,"",1998-10-04,1734
50704,kammaruppdrag,Åsa Eriksson 2016-08-15 - 2017-04-01,2016-08-15,0879782396219,237,kam,Riksdagsledamot,Ledig,2017-04-01,50699
14029,uppdrag,Miljö- och jordbruksutskottet,1998-10-13,0638330195202,0,MJU,Ledamot,"",2002-09-30,14023
9079,uppdrag,Kulturutskottet,1991-09-30,0144891150008,0,KrU,Ledamot,"",1994-10-02,9070
25449,uppdrag,Sammansatta utrikes- och försvarsutskottet,2015-04-14,0599390849728,6,UFöU,Suppleant,"",2015-06-16,25432
18505,uppdrag,Konstitutionsutskottet,2002-10-08,0267143098400,0,KU,Suppleant,"",2004-01-30,18500
3918,kammaruppdrag,"",1979-10-01,0389619060499,0,kam,Riksdagsledamot,Tjänstgörande,1982-10-04,3908
45118,uppdrag,Finansutskottet,2006-10-10,014744660015,11,FiU,Suppleant,"",2010-10-04,45087
48239,uppdrag,Försvarsutskottet,2020-03-18,0793372891224,70,FöU,Suppleant,"",2020-09-03,48217
6789,uppdrag,Justitieutskottet,1998-10-13,042839539117,0,JuU,Ledamot,"",2002-09-30,6776
19639,uppdrag,Miljö- och jordbruksutskottet,1991-04-12,0658094895604,0,MJU,Suppleant,"",1991-09-29,19628
12367,kammaruppdrag,"",1991-09-30,049679140507,208,kam,Riksdagsledamot,Tjänstgörande,1993-10-06,12366
14072,Riksdagsorgan,Riksbanksfullmäktige,2002-10-15,018160186302,0,RB,Suppleant,"",2006-10-02,14054
50268,uppdrag,Arbetsmarknadsutskottet,2020-03-18,0619928872229,182,AU,Suppleant,"",2022-09-26,50257
1416,Riksdagsorgan,Riksdagsstyrelsen,2000-07-01,0104804820009,0,RS,Ledamot,"",2002-10-08,1388
6409,uppdrag,Bostadsutskottet,1986-10-07,0286118205611,0,BoU,Suppleant,"",1988-10-02,6397
775,uppdrag,Arbetsmarknadsutskottet,1998-10-13,0340854285007,0,AU,Ledamot,"",2002-09-30,766
52465,uppdrag,Socialförsäkringsutskottet,2020-03-18,0358514648113,68,SfU,Suppleant,"",2022-09-26,52451
42673,uppdrag,Utbildningsutskottet,2019-01-30,0801311569314,1,UbU,Ledamot,"",2019-01-31,42651
14391,kammaruppdrag,"",1983-04-10,0531431759204,0,kam,Riksdagsledamot,Tjänstgörande,1985-09-30,14387
51736,uppdrag,Miljö- och jordbruksutskottet,2025-10-01,0802546764724,2,MJU,Ledamot,"",2026-09-28,51728
28665,Riksdagsorgan,Utrikesnämnden,2012-03-23,0136310791918,4,UN,Ledamot,"",2014-10-07,28632
20489,uppdrag,EU-nämnden,2018-10-16,0196077326617,61,EUN,Suppleant,"",2020-12-31,20460
18795,uppdrag,Lagutskottet,1990-10-15,0704703749401,0,LU,Suppleant,"",1990-11-15,18791
18672,Riksdagsorgan,Utrikesnämnden,1994-10-18,0900533740700,0,UN,Suppleant,"",1998-10-05,18636
11463,uppdrag,Miljö- och jordbruksutskottet,2004-04-23,0281408160607,0,MJU,Suppleant,"",2004-07-03,11455
33201,uppdrag,Finansutskottet,2020-03-18,0497217816024,191,FiU,Suppleant,"",2022-09-26,33190
41120,Riksdagsorgan,Riksbanksfullmäktige,2014-10-14,0316505710324,10,RB,Suppleant,"",2014-12-02,41043
47237,Riksdagsorgan,Delegationen till den gemensamma parlamentariska kontrollgruppen för Europol,2022-10-11,0859909330720,4,Europol,Suppleant,"",2026-10-13,47234
4452,kammaruppdrag,"",1982-10-04,0990394636796,0,kam,Riksdagsledamot,Tjänstgörande,1985-09-30,4450
48047,Departement,Statsrådsberedningen,2024-09-10,0992420223820,23,SB,Statsråd,"",2025-03-31,47992
12455,kammaruppdrag,"",1976-10-04,0525479453308,0,kam,Riksdagsledamot,Tjänstgörande,1979-10-01,12444
31384,uppdrag,Trafikutskottet,2018-10-02,0495661214429,16,TU,Suppleant,"",2022-09-26,31370
2675,uppdrag,Justitieutskottet,2006-10-10,0992604658114,25,JuU,Ledamot,"",2008-10-22,2669
29611,uppdrag,Näringsutskottet,2014-12-19,0980316377627,2,NU,Vice ordförande,"",2018-09-24,29582
38536,kammaruppdrag,"",2010-10-04,0477013214601,111,kam,Riksdagsledamot,Tjänstgörande,2014-09-29,38532
47414,uppdrag,Civilutskottet,2014-10-14,0204240926023,19,CU,Suppleant,"",2018-09-24,47383
6790,uppdrag,Konstitutionsutskottet,1998-10-13,042839539117,0,KU,Suppleant,"",2002-09-30,6776
51430,Riksdagsorgan,Krigsdelegationen,2022-06-10,0667220767927,23,KD,Ledamot,"",2022-10-09,51383
15417,uppdrag,Utrikesutskottet,1976-10-04,0241621108903,0,UU,Suppleant,"",1979-09-30,15395
39559,kammaruppdrag,"",2018-09-24,069436402021,53,kam,Riksdagsledamot,Tjänstgörande,2019-07-01,39555
46858,uppdrag,Sammansatta utrikes- och försvarsutskottet,2017-11-14,0472349361027,17,UFöU,Suppleant,"",2017-12-15,46818
28963,uppdrag,Socialförsäkringsutskottet,2020-03-18,0962841101917,128,SfU,Suppleant,"",2022-09-26,28949
47676,kammaruppdrag,Magnus Resare 2022-10-18 - 2026-09-28,2022-10-18,0642224351118,233,kam,Riksdagsledamot,Ledig,2026-09-28,47671
20716,kammaruppdrag,"",2002-09-30,0465398691116,123,kam,Riksdagsledamot,Tjänstgörande,2006-10-02,20708
3368,uppdrag,Socialutskottet,2002-10-08,0368245926011,0,SoU,Ledamot,"",2006-10-02,3364
18908,uppdrag,Sammansatta konstitutions- och utrikesutskottet,2003-02-18,0584386800218,0,KUU,Förste vice ordförande,"",2003-11-20,18877
8723,kammaruppdrag,Lena Hallengren,2006-10-02,0955635879822,151,kam,Statsrådsersättare,Ersättare,2006-10-06,8721
23163,kammaruppdrag,"",2010-10-04,0231432628318,334,kam,Riksdagsledamot,Tjänstgörande,2014-09-29,23161
51406,uppdrag,Socialförsäkringsutskottet,2020-03-18,0667220767927,155,SfU,Suppleant,"",2022-09-26,51383
19262,uppdrag,Socialförsäkringsutskottet,1994-10-12,0810983113102,0,SfU,Ordförande,"",1996-03-22,19251
26833,kammaruppdrag,"",1991-09-30,0844105199517,138,kam,Riksdagsledamot,Tjänstgörande,1994-10-03,26826
41329,kammaruppdrag,"",2014-09-29,0880137451720,192,kam,Riksdagsledamot,Tjänstgörande,2018-09-24,41327
16264,Riksdagsorgan,Riksbanksfullmäktige,2010-10-19,0552112259207,6,RB,Suppleant,"",2014-10-14,16255
46270,partiuppdrag,Moderaterna,2018-09-24,0128805841317,0,M,Kvittningsperson,"",2022-09-26,46269
16069,uppdrag,Sammansatta utrikes- och försvarsutskottet,2002-01-17,0754692641206,0,UFöU,Deputerad,"",2002-01-18,16048
25085,uppdrag,EU-nämnden,2020-03-18,0853831481615,170,EUN,Suppleant,"",2022-09-26,25064
28261,kammaruppdrag,"",2014-09-29,0860429409414,111,kam,Riksdagsledamot,Tjänstgörande,2018-02-04,28256
15146,uppdrag,Civilutskottet,2007-02-01,0631251014601,0,CU,Suppleant,"",2007-05-13,15141
12760,uppdrag,Försvarsutskottet,1994-10-11,0283299919701,0,FöU,Ledamot,"",1998-10-04,12754
23250,Departement,Utrikesdepartementet,2002-09-30,0882001830516,0,UD,Statsråd,"",2006-10-02,23247
13928,kammaruppdrag,"",1994-10-03,0928800583601,45,kam,Riksdagsledamot,Tjänstgörande,1994-10-07,13922
5912,Riksdagsorgan,Valberedningen,2002-01-17,0512357753412,0,VB,Ordförande,"",2006-10-02,5885
31694,uppdrag,Skatteutskottet,2020-03-18,0853204119514,193,SkU,Suppleant,"",2022-09-26,31683
24565,uppdrag,Miljö- och jordbruksutskottet,2012-01-18,0115834246514,0,MJU,Extra suppleant,"",2012-04-09,24555
26387,uppdrag,Miljö- och jordbruksutskottet,1985-09-30,0404669609001,0,MJU,Suppleant,"",1988-10-02,26367
46891,uppdrag,Skatteutskottet,2022-10-04,0273506284025,7,SkU,Suppleant,"",2022-11-29,46885
38247,uppdrag,Arbetsmarknadsutskottet,2020-03-18,0363228965800,91,AU,Suppleant,"",2022-09-26,38238
15591,uppdrag,Justitieutskottet,2004-04-29,0390912778804,0,JuU,Ledamot,"",2006-10-02,15587
50640,Riksdagsorgan,Systembolaget AB,2016-03-16,0496341906327,2,Systembolaget,Revisorssuppleant,"",2019-02-14,50638
42489,uppdrag,Justitieutskottet,2021-10-20,086684470825,15,JuU,Ledamot,"",2022-09-26,42483
1951,uppdrag,Justitieutskottet,1990-11-12,0667054859301,0,JuU,Suppleant,"",1990-12-09,1931
10963,kammaruppdrag,"",1988-10-03,0630022377501,55,kam,Riksdagsledamot,Tjänstgörande,1991-09-30,10956
44167,kammaruppdrag,"",2010-10-04,0810201628512,185,kam,Riksdagsledamot,Tjänstgörande,2014-09-29,44162
22293,kammaruppdrag,Barbro Feltzing,2005-11-07,0781648625615,233,kam,Ersättare,Ersättare,2006-05-21,22289
23542,Riksdagsorgan,Riksdagsstyrelsen,2006-10-10,064601872511,0,RS,Suppleant,"",2008-02-29,23513
49576,Riksdagsorgan,Nordiska rådets svenska delegation,2024-10-16,0148424181819,15,NR,Ledamot,"",2025-09-17,49548
2256,kammaruppdrag,"",1996-06-01,0370034713503,168,kam,Riksdagsledamot,Tjänstgörande,1997-04-20,2253
35765,Riksdagsorgan,Riksdagens delegation till Europarådets parlamentariska församling,2015-12-10,0956595590924,2,ER,Vice ordförande,"",2017-11-17,35711
42637,Riksdagsorgan,Nordiska rådets svenska delegation,2025-10-15,0236597884217,14,NR,Suppleant,"",2026-10-31,42620
40887,uppdrag,Utbildningsutskottet,2020-03-18,0442629549320,135,UbU,Suppleant,"",2022-09-26,40867
52589,Riksdagsorgan,Riksdagsstyrelsen,2025-09-01,0475643059428,8,RS,Ersättare,"",2025-11-29,52560
29949,uppdrag,EU-nämnden,2014-10-14,072019517020,27,EUN,Suppleant,"",2014-10-14,29915
8367,kammaruppdrag,"",2003-07-01,0950203660913,155,kam,Riksdagsledamot,Tjänstgörande,2003-09-21,8361
49859,uppdrag,Finansutskottet,2018-10-02,0980092192122,14,FiU,Suppleant,"",2022-09-26,49829
9723,kammaruppdrag,"",1985-09-30,0153453019693,0,kam,Riksdagsledamot,Tjänstgörande,1988-10-03,9722
3032,uppdrag,Utrikesutskottet,2002-10-08,0229825314217,0,UU,Suppleant,"",2006-10-02,3030
11887,Departement,Försvarsdepartementet,1994-10-07,0348268153001,0,Fö,Försvarsminister,"",1997-01-31,11886
47578,Riksdagsorgan,Valprövningsnämnden,2023-03-23,0694917698222,5,VPN,Ledamot,"",2027-03-23,47551
7573,kammaruppdrag,Eva Flyborg,1997-10-20,0626451252310,206,kam,Ersättare,Ersättare,1997-12-19,7572
7344,uppdrag,Justitieutskottet,2020-03-18,0537400268911,148,JuU,Suppleant,"",2022-09-26,7330
32943,uppdrag,Skatteutskottet,2020-03-18,0628190530410,27,SkU,Suppleant,"",2021-10-21,32923
12304,uppdrag,Konstitutionsutskottet,1985-09-30,0502609471907,0,KU,Suppleant,"",1988-10-02,12293
29143,uppdrag,Miljö- och jordbruksutskottet,2020-03-18,010343930918,83,MJU,Suppleant,"",2022-09-26,29133
31511,kammaruppdrag,"",1979-10-01,0247000811207,0,kam,Riksdagsledamot,Tjänstgörande,1982-10-04,31505
6021,partiuppdrag,Vänsterpartiet,2010-10-04,0371688419616,0,V,Gruppledare,"",2010-10-04,6019
48565,Departement,Utbildningsdepartementet,2022-10-18,023767922422,16,U,Utbildningsminister,"",2024-09-10,48563
29985,uppdrag,Konstitutionsutskottet,2010-11-26,0132698667318,22,KU,Suppleant,"",2014-04-24,29982
39631,Europaparlamentet,Europaparlamentet,2019-07-02,0630824497414,2,EP,Ledamot,"",2024-07-16,39624
51166,uppdrag,EU-nämnden,2022-10-18,0456522027421,61,EUN,Suppleant,"",2024-09-12,51158
38996,kammaruppdrag,"",2022-09-26,0345062474310,327,kam,Riksdagsledamot,Tjänstgörande,2026-09-28,38995
42025,uppdrag,Skatteutskottet,2018-10-02,0718034011110,9,SkU,Suppleant,"",2019-02-13,42000
30303,uppdrag,Konstitutionsutskottet,2020-03-18,089246126523,154,KU,Suppleant,"",2020-09-03,30286
30137,Riksdagsorgan,Nordiska rådets svenska delegation,2020-10-14,0934639939611,19,NR,Suppleant,"",2021-10-13,30103
31513,uppdrag,Socialutskottet,1994-10-12,0247000811207,0,SoU,Ordförande,"",1998-10-04,31505
51086,Riksdagsorgan,Riksdagens delegation till Interparlamentariska unionen,2024-01-16,0331791853028,4,IPU,Ledamot,"",2025-01-29,51058
5697,uppdrag,Arbetsmarknadsutskottet,2009-04-23,0612837785809,28,AU,Extra suppleant,"",2009-11-23,5694
31624,uppdrag,Sammansatta utrikes- och försvarsutskottet,2019-05-09,0409763768311,11,UFöU,Suppleant,"",2019-06-12,31617
29741,uppdrag,Kulturutskottet,2014-11-05,0308306375022,24,KrU,Suppleant,"",2017-11-09,29714
51043,Riksdagsorgan,Nordiska rådets svenska delegation,2021-10-13,028954589415,2,NR,Suppleant,"",2022-10-11,51005
43511,uppdrag,Sammansatta utrikes- och försvarsutskottet,2017-11-14,0257612529618,1,UFöU,Ordförande,"",2017-12-15,43468
1066,kammaruppdrag,"",1998-10-05,0163254848207,5,kam,Riksdagsledamot,Tjänstgörande,2002-09-30,1065
34337,uppdrag,Sammansatta utrikes- och försvarsutskottet,2007-10-18,0891971250317,0,UFöU,Vice ordförande,"",2008-06-18,34303
47487,uppdrag,Sammansatta utrikes- och försvarsutskottet,2020-11-10,0665485817222,7,UFöU,Suppleant,"",2020-12-15,47445
15174,kammaruppdrag,"",1994-10-03,0972721265901,265,kam,Riksdagsledamot,Tjänstgörande,1998-10-05,15173
45876,kammaruppdrag,"",1999-10-15,0540190357911,196,kam,Riksdagsledamot,Tjänstgörande,2002-09-30,45870
34335,uppdrag,Sammansatta utrikes- och försvarsutskottet,2009-02-12,0891971250317,0,UFöU,Vice ordförande,"",2009-03-12,34303
21989,uppdrag,Finansutskottet,2006-10-10,0376867803913,11,FiU,Ledamot,"",2010-10-04,21980
47388,kammaruppdrag,Christina Nilsson 2021-10-20 - 2021-11-24,2021-10-20,0204240926023,58,kam,Riksdagsledamot,Ledig,2021-11-24,47383
9305,uppdrag,Socialutskottet,1988-11-07,0601901584501,0,SoU,Suppleant,"",1991-09-29,9301
29770,uppdrag,Civilutskottet,2020-03-18,0210198640127,77,CU,Suppleant,"",2022-03-22,29762
52814,uppdrag,Sammansatta justitie- och socialutskottet,2008-01-29,0105632258713,0,JuSoU,Suppleant,"",2008-03-14,52779
12835,Riksdagsorgan,Riksdagens förvaltningskontor,1988-10-11,0519019074802,0,RFK,Ledamot,"",1991-09-30,12821
41650,uppdrag,Konstitutionsutskottet,2017-09-11,025877594729,0,KU,Extra suppleant,"",2017-12-31,41628
6813,kammaruppdrag,Jens Eriksson,1988-11-07,0261479148307,219,kam,Ersättare,Ersättare,1989-01-07,6812
2169,uppdrag,Konstitutionsutskottet,1995-01-16,0857394544302,0,KU,Suppleant,"",1998-10-04,2157
24944,kammaruppdrag,"",2010-10-04,0697941234716,271,kam,Riksdagsledamot,Tjänstgörande,2013-05-01,24938
53426,uppdrag,Finansutskottet,2020-03-20,0338088431726,316,FiU,Suppleant,"",2022-09-26,53409
22055,Riksdagsorgan,Riksdagens överklagandenämnd,2010-10-19,0617957067613,4,ÖN,Ledamot,"",2014-10-14,22036
32178,uppdrag,Miljö- och jordbruksutskottet,2020-03-18,0547805254924,243,MJU,Suppleant,"",2022-09-26,32171
12786,uppdrag,Utbildningsutskottet,2002-10-08,0283009944701,0,UbU,Ledamot,"",2006-10-02,12783
12658,kammaruppdrag,"",1985-09-30,0502353466300,0,kam,Riksdagsledamot,Tjänstgörande,1988-10-03,12652
47454,kammaruppdrag,"",2018-09-24,0665485817222,46,kam,Riksdagsledamot,Tjänstgörande,2022-09-26,47445
44618,uppdrag,Utbildningsutskottet,2018-10-02,0940980416614,4,UbU,Suppleant,"",2019-02-13,44592
46136,uppdrag,Arbetsmarknadsutskottet,2018-10-02,014386615025,8,AU,Ledamot,"",2022-02-04,46114
29983,kammaruppdrag,"",2010-10-04,0132698667318,119,kam,Riksdagsledamot,Tjänstgörande,2014-09-29,29982
14645,kammaruppdrag,"",1991-09-30,0936271144504,348,kam,Riksdagsledamot,Tjänstgörande,1994-10-03,14638
13933,Riksdagsorgan,ESK-delegationen,1993-01-21,0928800583601,0,ESK,Vice ordförande,"",1994-10-03,13922
9504,uppdrag,Civilutskottet,2020-03-18,0652497579621,176,CU,Suppleant,"",2022-09-26,9496
8976,kammaruppdrag,Mikael Sandström,2013-01-01,0424684306815,248,kam,Ersättare,Ersättare,2014-09-29,8975
38193,uppdrag,Arbetsmarknadsutskottet,1991-09-30,0872218435908,0,AU,Ledamot,"",1994-10-02,38176
51550,uppdrag,Utrikesutskottet,2018-10-02,0155487380917,7,UU,Ledamot,"",2022-09-26,51539
7068,uppdrag,Näringsutskottet,1990-04-18,0957300271615,0,NU,Suppleant,"",1990-06-13,7066
45479,uppdrag,Konstitutionsutskottet,2020-03-18,0344222203323,262,KU,Suppleant,"",2020-09-03,45461
32007,uppdrag,Utbildningsutskottet,2019-10-03,051870309210,27,UbU,Suppleant,"",2022-09-26,31992
13796,Riksdagsorgan,Riksdagens förvaltningskontor,1994-10-11,0399430895200,0,RFK,Suppleant,"",1998-10-05,13780
43120,Riksdagsorgan,Nordiska rådets svenska delegation,2023-10-26,0926214745119,2,NR,Ordförande,"",2024-10-16,43085
26207,kammaruppdrag,"",1988-10-03,06517287603,204,kam,Riksdagsledamot,Tjänstgörande,1991-09-30,26204
19562,kammaruppdrag,"",1991-09-30,0405574090504,343,kam,Riksdagsledamot,Tjänstgörande,1994-10-03,19556
49248,uppdrag,Civilutskottet,2019-10-03,0999976269027,27,CU,Suppleant,"",2022-09-26,49232
29043,uppdrag,Kulturutskottet,2009-02-11,0363721826713,19,KrU,Suppleant,"",2010-10-04,29017
10407,kammaruppdrag,"",1982-10-04,0362315104401,0,kam,Riksdagsledamot,Tjänstgörande,1985-09-30,10400
49365,uppdrag,Miljö- och jordbruksutskottet,2006-10-10,0744993950910,2,MJU,Ordförande,"",2010-10-04,49329
53416,uppdrag,Civilutskottet,2024-09-11,0338088431726,5,CU,Suppleant,"",2026-09-28,53409
30673,Riksdagsorgan,Riksdagens delegation till OSSE:s parlamentariska församling,2018-10-09,0495218011521,7,OSSE,Suppleant,"",2021-09-02,30648
49068,kammaruppdrag,"Anders Frimert 2021-11-30 - 2022-09-26, Lena Bäckelin 2022-09-26 - 2022-10-18",2022-09-26,0407081382317,238,kam,Riksdagsledamot,Ledig,2022-10-18,49064
31980,uppdrag,EU-nämnden,2020-03-18,0272006117024,269,EUN,Suppleant,"",2022-09-26,31962
49128,uppdrag,Utbildningsutskottet,2020-03-18,0737666060225,175,UbU,Suppleant,"",2022-09-26,49111
17670,uppdrag,Utrikesutskottet,1996-09-24,0996403729104,0,UU,Ledamot,"",1998-10-04,17662
10860,uppdrag,Socialförsäkringsutskottet,1991-10-08,0995976787901,0,SfU,Suppleant,"",1992-01-09,10858
22128,Riksdagsorgan,Styrelsen för Stiftelsen Riksbankens Jubileumsfond,2007-10-16,0721657655513,0,RJ,Personlig suppleant,"",2008-09-29,22112
13641,Riksdagsorgan,Krigsdelegationen,1988-10-18,0412860732608,0,KD,Ledamot,"",1991-09-30,13638
43997,uppdrag,Utbildningsutskottet,2020-03-18,0744139167426,304,UbU,Suppleant,"",2022-09-26,43967
21483,kammaruppdrag,Katarina Köhler,2017-10-19,0771287795114,79,kam,Ersättare,Ersättare,2018-09-24,21482
31732,uppdrag,Sammansatta utrikes- och försvarsutskottet,2002-05-31,0837501934208,0,UFöU,Suppleant,"",2002-06-12,31714
25734,uppdrag,Näringsutskottet,2020-03-18,0962410717322,214,NU,Suppleant,"",2022-09-26,25718
7316,uppdrag,Näringsutskottet,1998-10-13,0401150407611,0,NU,Ledamot,"",2002-09-30,7300
7381,Departement,Utrikesdepartementet,2006-10-06,0977860675311,8,UD,Statsråd,"",2013-09-17,7380
14777,uppdrag,Utbildningsutskottet,1988-11-07,0559791876105,0,UbU,Suppleant,"",1991-09-29,14765
48567,kammaruppdrag,"",2025-06-28,023767922422,154,kam,Riksdagsledamot,Tjänstgörande,2026-09-28,48563
11172,kammaruppdrag,"",1988-10-03,0525247903009,124,kam,Riksdagsledamot,Tjänstgörande,1991-09-30,11165
26050,kammaruppdrag,"",1985-09-30,0764840691205,0,kam,Riksdagsledamot,Tjänstgörande,1988-10-03,26045
396,uppdrag,Bostadsutskottet,1998-10-13,08644719105,0,BoU,Suppleant,"",2002-09-30,382
44271,kammaruppdrag,Nermina Mizimovic 2020-09-08 - 2020-12-01,2020-09-08,0457722435319,61,kam,Riksdagsledamot,Ledig,2020-12-01,44266
45655,Riksdagsorgan,Krigsdelegationen,2022-10-11,055257333723,29,KD,Ledamot,"",2026-10-13,45631
45737,uppdrag,Näringsutskottet,2008-02-14,0284192765516,2,NU,Ledamot,"",2008-02-18,45710
52565,kammaruppdrag,"",2018-09-24,0475643059428,330,kam,Riksdagsledamot,Tjänstgörande,2022-09-26,52560
44088,kammaruppdrag,Cristina Husmark Pehrsson,2010-10-04,0150200797210,122,kam,Statsrådsersättare,Ersättare,2010-10-05,44083
49649,uppdrag,Civilutskottet,2020-03-18,0427321850912,182,CU,Suppleant,"",2022-09-26,49639
6370,kammaruppdrag,"",2010-10-06,0183788551910,18,kam,Riksdagsledamot,Tjänstgörande,2014-09-29,6367
39267,uppdrag,Finansutskottet,2012-11-28,0772402807013,16,FiU,Ledamot,"",2014-09-29,39236
14852,uppdrag,Finansutskottet,1994-10-11,0599331666806,0,FiU,Suppleant,"",1998-10-04,14845
38802,uppdrag,Socialförsäkringsutskottet,2020-05-19,0506541436524,170,SfU,Suppleant,"",2022-09-26,38785
13377,Riksdagsorgan,Riksdagens delegation till Interparlamentariska unionen,1998-10-21,0336920874106,0,IPU,Vice ordförande,"",2002-12-18,13353
32271,kammaruppdrag,"",2018-09-24,0201207390210,344,kam,Riksdagsledamot,Tjänstgörande,2022-04-25,32268
29784,uppdrag,Konstitutionsutskottet,2019-02-13,0210198640127,0,KU,Extra suppleant,"",2019-07-01,29762
39177,uppdrag,EU-nämnden,2022-10-12,0828001951212,45,EUN,Suppleant,"",2026-09-28,39150
31294,uppdrag,Konstitutionsutskottet,2020-03-18,085742305813,202,KU,Suppleant,"",2020-09-03,31277
53692,uppdrag,Socialutskottet,2023-02-08,0961483563503,28,SoU,Suppleant,"",2023-10-05,53686
44804,uppdrag,Utrikesutskottet,2020-03-18,0103624617217,162,UU,Suppleant,"",2020-09-03,44779
11841,kammaruppdrag,Kenth Högström 1984-10-19 - 1984-11-19,1984-10-19,0145888252000,0,kam,Riksdagsledamot,Ledig,1984-11-19,11831
22159,uppdrag,Sammansatta utrikes- och försvarsutskottet,2019-11-14,0529103571012,9,UFöU,Deputerad,"",2019-12-17,22142
46256,Riksdagsorgan,Riksdagens överklagandenämnd,2022-10-11,010643534813,1,ÖN,Suppleant,"",2024-04-09,46231
646,Riksdagsorgan,Nordiska rådets svenska delegation,2011-10-12,0652944607906,1,NR,Ledamot,"",2011-10-19,628
50024,kammaruppdrag,"",2022-09-26,035234573112,164,kam,Riksdagsledamot,Tjänstgörande,2025-01-12,50020
22277,uppdrag,Skatteutskottet,2002-10-08,0264838147315,0,SkU,Ledamot,"",2006-10-02,22265
23484,uppdrag,Justitieutskottet,2001-03-01,0938901612810,0,JuU,Ledamot,"",2002-09-29,23468
22049,uppdrag,Utbildningsutskottet,2002-10-08,0617957067613,0,UbU,Suppleant,"",2006-10-02,22036
30170,uppdrag,Trafikutskottet,2014-10-07,0173946230722,12,TU,Suppleant,"",2018-09-24,30167
44060,uppdrag,Försvarsutskottet,2020-03-18,0223069839622,102,FöU,Suppleant,"",2020-09-03,44034
44554,uppdrag,Miljö- och jordbruksutskottet,2020-03-18,0819601620927,302,MJU,Suppleant,"",2022-09-26,44523
9242,uppdrag,Socialförsäkringsutskottet,1991-10-15,0396368639900,0,SfU,Suppleant,"",1993-05-24,9236
45639,uppdrag,Justitieutskottet,2020-03-18,055257333723,286,JuU,Suppleant,"",2022-09-26,45631
3887,kammaruppdrag,"",1994-10-03,0920776498515,108,kam,Riksdagsledamot,Tjänstgörande,1998-10-05,3885
21897,Riksdagsorgan,Riksdagens överklagandenämnd,2010-10-19,0113077554312,2,ÖN,Ledamot,"",2014-10-14,21877
