embedded_id_id,embedded_id_issue,embedded_id_hangar_id,committee_report,rm,title,sub_title,end_number,org,created_date,public_date,ballot_id,decision_type,against_proposal_parties,against_proposal_number,winner,embedded_id_concern,ballot_type,label,vote_date,avg_born_year,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,approved,no_winner,percentage_yes,percentage_no,percentage_absent,percentage_abstain,percentage_male
H101SkU19,5,2898508,SkU19,2013/14,Punktskatter,Beskattning av biodrivmedel,0,SKU,2014-03-03,2014-03-03,20431E8C-BA16-4530-BEAC-E2600D60877B,röstning,"""S"",""MP"",""V""",6,utskottet,SAKFRÅGAN,HUVUD,SkU19,2014-03-13,1963,349,158,126,0,65,t,f,45.27,36.10,18.62,0.00,56.73
GW01NU3,2,2222193,NU3,2008/09,Utgiftsområde 21 Energi,Vattenfall AB,0,NU,2008-11-26,2008-11-26,D3288D56-02D2-422C-B280-181128E955C7,röstning,"""s"",""v"",""mp""",4,utskottet,SAKFRÅGAN,HUVUD,NU3,2008-11-26,1958,349,153,148,0,48,t,f,43.84,42.41,13.75,0.00,53.01
GT01KU15,4,2225363,KU15,2005/06,Författningsfrågor,Skydd för äganderätten,0,KU,2006-02-02,2006-02-09,969E9432-5AB3-482E-A40E-3C43AAC29982,röstning,"""m"",""c"",""fp"",""kd""",3,utskottet,SAKFRÅGAN,HUVUD,KU15,2006-02-02,1954,349,144,115,0,90,t,f,41.26,32.95,25.79,0.00,53.87
GT01SfU14,3,2287982,SfU14,2005/06,Genomförande av EG-direktiven om överföring av passageraruppgifter och uppehållstillstånd för studier,Uppehållstillstånd för studier m.m.,0,SFU,2006-05-09,2006-05-10,308D4CB3-79AD-417A-A38D-A7D2FC34B627,röstning,"""m""",5,utskottet,MOTIVFRÅGAN,HUVUD,SfU14,2006-05-09,1954,349,225,47,28,49,t,f,64.47,13.47,14.04,8.02,53.87
GX01NU4,4,2291555,NU4,2009/10,Statliga företag,Vattenfall AB:s roll beträffande utfasning av kolkraft m.m.,0,NU,2010-02-24,2010-02-24,53887EA0-9189-4301-B002-9619A0DF8C58,röstning,"""mp""",5,utskottet,SAKFRÅGAN,HUVUD,NU4,2010-02-24,1959,349,143,15,120,71,t,f,40.97,4.30,20.34,34.38,53.01
GW01MJU3,2,2222010,MJU3,2008/09,Miljöskyddet i Sveriges ekonomiska zon,Prövningsmyndighet,0,MJU,2008-10-01,2008-10-01,3AC510A1-727C-4629-B66E-DD6E297BAD1A,röstning,"""v"",""mp""",1,utskottet,SAKFRÅGAN,HUVUD,MJU3,2008-10-01,1958,349,238,31,0,80,t,f,68.19,8.88,22.92,0.00,53.87
GT01JuU18,38,2226280,JuU18,2005/06,Våldsbrott och brottsoffer,Prövningen av anspråk på brottsskadeersättning,0,JUU,2006-03-21,2006-03-22,428599F3-586E-4B94-A38A-798B91BF89C6,röstning,"""m"",""c"",""fp"",""kd""",36,utskottet,SAKFRÅGAN,HUVUD,JuU18,2006-03-21,1954,349,151,120,0,78,t,f,43.27,34.38,22.35,0.00,54.44
GW01SoU15,1,2222130,SoU15,2008/09,Handikappfrågor,Ökad tillgänglighet för funktionshindrade,0,SOU,2009-03-05,2009-03-05,948E2F6A-FD32-4F5E-B25E-983A89467AE1,röstning,"""s"",""v"",""mp""",1,utskottet,SAKFRÅGAN,HUVUD,SoU15,2009-03-05,1959,349,159,152,0,38,t,f,45.56,43.55,10.89,0.00,51.86
H001UbU3,3,2804790,UbU3,2012/13,Forskning och innovation,Fördelning av anslagen för forskning och forskarutbildning,0,UBU,2013-02-14,2013-02-14,EBD7A9F3-5F30-4F71-BF3F-712D2DC76A80,röstning,"""S"",""MP"",""V""",4,utskottet,SAKFRÅGAN,HUVUD,UbU3,2013-02-14,1963,349,174,139,0,36,t,f,49.86,39.83,10.32,0.00,56.73
GT01KU21,15,2224267,KU21,2005/06,Riksdagen i en ny tid,Genomförandet,0,KU,2006-05-18,2006-07-24,A533967F-D1E0-4D5A-937C-1206DA2F7608,röstning,"""s""",4,utskottet,SAKFRÅGAN,HUVUD,KU21,2006-05-18,1954,349,165,124,0,60,t,f,47.28,35.53,17.19,0.00,53.30
GU01NU4,3,2290546,NU4,2006/07,Statliga företag,Statens ägarutövning,0,NU,2007-03-06,2007-03-06,FEDA1C67-8549-44EA-9E20-5C4EAA3E6437,röstning,"""s""",4,utskottet,SAKFRÅGAN,HUVUD,NU4,2007-03-06,1958,349,150,110,37,52,t,f,42.98,31.52,14.90,10.60,52.15
H101FiU27,4,2897798,FiU27,2013/14,Offentlig upphandling,Sociala hänsyn,0,FIU,2014-01-31,2014-01-31,AE78B251-7A02-488F-9A28-736274AE6D17,röstning,"""S""",9,utskottet,SAKFRÅGAN,HUVUD,FiU27,2014-02-20,1963,349,203,96,0,50,t,f,58.17,27.51,14.33,0.00,56.73
H001JuU9,5,2813416,JuU9,2012/13,En ny tidsbegränsad vapenamnesti,Skärpta straff för vapenbrott,0,JUU,2013-01-17,2013-01-17,91B0EFCA-F867-422E-9929-4143DAAE6062,röstning,"""S""",3,utskottet,SAKFRÅGAN,HUVUD,JuU9,2013-01-17,1963,349,154,101,55,39,t,f,44.13,28.94,11.17,15.76,57.02
GW01NU25,3,2222186,NU25,2008/09,Riktlinjer för energipolitiken,Energieffektivisering,0,NU,2009-06-08,2009-06-08,F2E866CB-FB7C-4D88-A0D0-903B3E1F8698,röstning,"""s"",""v"",""mp""",4,utskottet,SAKFRÅGAN,HUVUD,NU25,2009-06-08,1958,349,156,150,0,43,t,f,44.70,42.98,12.32,0.00,52.72
GR01SFU5,1,2301805,SFU5,2003/04,Det reformerade pensionssystemet,Ålderspensionssystemets utformning,0,SFU,2004-03-02,2006-03-15,2197FE0E-6D65-4D4A-8933-761E54007763,röstning,"""v""",1,utskottet,SAKFRÅGAN,HUVUD,SFU5,2004-03-02,1954,349,242,21,12,74,t,f,69.34,6.02,21.20,3.44,54.73
H101NU20,2,2903036,NU20,2013/14,Bättre information och tydligare ansvar vid mineralprospektering,Översyn av avgifter,0,NU,2014-05-16,2014-05-16,3F92E4CF-23C3-40E0-8E25-3988F4F8AAD2,röstning,"""SD""",3,utskottet,MOTIVFRÅGAN,HUVUD,NU20,2014-06-11,1963,349,154,16,137,42,t,f,44.13,4.58,12.03,39.26,56.45
H001JuU20,11,2832829,JuU20,2012/13,En skärpt sexualbrottslagstiftning,Granskningskommission för våldtäktsärenden,0,JUU,2013-05-03,2013-05-03,60C4C3A9-E582-4EFC-9243-202ADDFAC9CD,röstning,"""S"",""SD"",""V""",8,utskottet,SAKFRÅGAN,HUVUD,JuU20,2013-05-03,1963,349,172,136,0,41,t,f,49.28,38.97,11.75,0.00,56.16
H101SfU2,7,2876289,SfU2,2013/14,Utgiftsområde 8 Migration,Ärendehandläggning och utbildningsfrågor,0,SFU,2013-11-26,2013-11-26,2889EA96-242C-43B2-850C-97DC169D0616,röstning,"""S""",9,utskottet,SAKFRÅGAN,HUVUD,SfU2,2013-12-04,1963,349,198,102,18,31,t,f,56.73,29.23,8.88,5.16,55.59
GU01SfU12,3,2228895,SfU12,2006/07,Bidragsbrottslag,Brottsbeteckning,0,SFU,2007-06-05,2007-06-05,AC864985-046B-4069-BA70-B034D05D64AE,röstning,"""s"",""v"",""mp""",4,utskottet,SAKFRÅGAN,HUVUD,SfU12,2007-06-05,1958,349,152,147,0,50,t,f,43.55,42.12,14.33,0.00,51.58
GR01JUU15,42,2225945,JUU15,2003/04,Polisfrågor,Polisens avskrivningar,0,JUU,2004-02-19,2006-03-15,B511E64C-502D-11D8-892C-000475500EF8,röstning,"""m"",""c"",""fp"",""kd""",40,utskottet,SAKFRÅGAN,HUVUD,JUU15,2004-02-19,1954,349,167,135,0,47,t,f,47.85,38.68,13.47,0.00,55.01
GW01MJU27,1,2222019,MJU27,2008/09,Prövning av vindkraft,Regeringens tillåtlighetsprövning,0,MJU,2009-05-08,2009-05-11,9936E388-CF79-42CD-ACF6-6B6FD5A31610,röstning,"""s"",""v"",""mp""",1,utskottet,SAKFRÅGAN,HUVUD,MJU27,2009-05-08,1959,349,143,133,0,73,t,f,40.97,38.11,20.92,0.00,52.44
GR01FIU21,35,2230050,FIU21,2003/04,Tilläggsbudget 1 för 2004,Ändrade ramar för utgiftsområden samt ändrade och nya anslag,0,FIU,2004-05-27,2006-03-15,AAFAC858-AFCD-11D8-AE5D-0004755038D1,röstning,"""c""",24,utskottet,SAKFRÅGAN,HUVUD,FIU21,2004-05-27,1954,349,175,18,124,32,t,f,50.14,5.16,9.17,35.53,55.01
GQ01BOU4,5,2229320,BOU4,2002/03,Planfrågor m.m.,Handelsändamålet i detaljplan,0,BOU,2003-02-20,2006-03-15,404FDDD1-3F5A-11D7-89D1-000475504ABC,röstning,"""m"",""fp""",4,utskottet,SAKFRÅGAN,HUVUD,BOU4,2003-02-20,1954,349,219,87,0,43,t,f,62.75,24.93,12.32,0.00,53.87
GR01LU7,3,2291532,LU7,2003/04,"Franchising, m.m.",Elektroniska signaturer,0,LU,2004-01-22,2006-03-15,BF60F1B0-E1B7-4C39-AEED-166CD78C39A6,röstning,"""m""",3,utskottet,SAKFRÅGAN,HUVUD,LU7,2004-01-22,1954,349,242,46,1,60,t,f,69.34,13.18,17.19,0.29,55.01
H101NU1,4,2877343,NU1,2013/14,Utgiftsområde 24 Näringsliv,Övrigt om näringspolitikens inriktning,0,NU,2013-12-03,2013-12-03,67ACA5B2-CE2C-4BAD-B14C-6D1F741179BE,röstning,"""S""",4,utskottet,SAKFRÅGAN,HUVUD,NU1,2013-12-10,1963,349,176,99,43,31,t,f,50.43,28.37,8.88,12.32,55.87
GS01KRU2,28,2287404,KRU2,2004/05,Makt att bestämma - rätt till välfärd,Entreprenörskap och företagande,0,KRU,2004-11-16,2006-03-15,277D707A-3A0C-45C6-AF88-A1B91337E7B0,röstning,"""m"",""c"",""fp"",""kd""",37,utskottet,SAKFRÅGAN,HUVUD,KRU2,2004-11-16,1954,349,153,123,0,73,t,f,43.84,35.24,20.92,0.00,53.30
GW01TU2,29,2210484,TU2,2008/09,Framtidens resor och transporter – infrastruktur för hållbar tillväxt,Strategiska kombiterminaler,0,TU,2008-12-11,2008-12-11,0F6895D1-1F0C-4D84-9AD0-5765E270DDEC,röstning,"""s"",""v"",""mp""",36,utskottet,SAKFRÅGAN,HUVUD,TU2,2008-12-11,1958,349,152,145,0,52,t,f,43.55,41.55,14.90,0.00,53.30
GT01KrU3,9,2253811,KrU3,2005/06,Spel- och lotterifrågor m.m.,Kasinon,0,KRU,2005-10-11,2005-10-14,3AE0DB9F-3CF1-43FD-9F42-A54570B3D5E1,röstning,"""v""",19,utskottet,SAKFRÅGAN,HUVUD,KrU3,2005-10-11,1954,349,214,35,22,78,t,f,61.32,10.03,22.35,6.30,54.44
GQ01LU15,2,2228209,LU15,2002/03,"Effektivare pantbrevshantering, m.m.",Kreditsäkerhet i byggnader på annans mark,0,LU,2003-04-15,2006-03-15,5FDCFE42-64FA-11D7-89B1-00047552FFE0,röstning,"""fp""",1,utskottet,SAKFRÅGAN,HUVUD,LU15,2003-04-15,1954,349,258,38,0,53,t,f,73.93,10.89,15.19,0.00,55.30
GT01SfU12,8,2229771,SfU12,2005/06,Mottagande av ensamkommande barn,18-årsgränsen,0,SFU,2006-02-16,2006-02-22,7BA51078-006F-4F8B-A34B-1F735D2C1299,röstning,"""c"",""v"",""mp""",8,utskottet,SAKFRÅGAN,HUVUD,SfU12,2006-02-16,1954,349,230,51,0,68,t,f,65.90,14.61,19.48,0.00,54.15
GT01JuU33,35,2232849,JuU33,2005/06,En modernare kriminalvårdslag,Fångombudsman m.m.,0,JUU,2006-05-11,2006-05-12,AF7E4809-AEE4-4D0C-9A41-230337B068A8,röstning,"""v""",32,utskottet,SAKFRÅGAN,HUVUD,JuU33,2006-05-11,1954,349,227,21,0,101,t,f,65.04,6.02,28.94,0.00,53.87
GZ01JuU18,3,2754680,JuU18,2011/12,2011 års redogörelse för tillämpningen av lagen om särskild utlänningskontroll,Förvaltningsdomstolarna bör vara beslutande instans i alla säkerhetsärenden,0,JUU,2012-02-03,2012-02-03,B2B194F8-305B-498E-A3DD-99D37BBF877E,röstning,"""V""",2,utskottet,SAKFRÅGAN,HUVUD,JuU18,2012-02-03,1963,349,289,17,1,42,t,f,82.81,4.87,12.03,0.29,55.30
GQ01FIU3,5,2289505,FIU3,2002/03,Utgiftsområde 25 Allmänna bidrag till kommuner,Kommunal ekonomi och balanskrav,0,FIU,2002-12-10,2006-03-15,56F2511E-11BA-11D7-AE26-00010313F932,röstning,"""kd""",4,utskottet,SAKFRÅGAN,HUVUD,FIU3,2002-12-10,1954,349,214,28,57,50,t,f,61.32,8.02,14.33,16.33,54.44
GT01SfU12,1,2229771,SfU12,2005/06,Mottagande av ensamkommande barn,Begreppet ensamkommande barn,0,SFU,2006-02-16,2006-02-22,A6BDC003-3F59-4BFD-80E1-CADC108D9358,röstning,"""c"",""kd"",""mp""",1,utskottet,SAKFRÅGAN,HUVUD,SfU12,2006-02-16,1954,349,226,55,1,67,t,f,64.76,15.76,19.20,0.29,54.15
H001JuU23,2,2832826,JuU23,2012/13,Tolkning och översättning i brottmål,Förbättra kvaliteten på tolkningen vid domstolar,0,JUU,2013-05-31,2013-05-31,76613FEB-1428-4F16-90C2-E3E290060342,röstning,"""S"",""MP"",""V""",2,utskottet,SAKFRÅGAN,HUVUD,JuU23,2013-05-31,1963,349,171,138,0,40,t,f,49.00,39.54,11.46,0.00,56.45
GR01SKU11,6,2232784,SKU11,2003/04,Vissa skattefrågor rörande fastigheter och bostadsrätter (prop. 2003/04:19och 2002/03:99 delvis),Äkta och oäkta bostadsföretag,0,SKU,2003-12-02,2006-03-15,C5E09321-2FEF-4722-B81E-58BFA52221A7,röstning,"""m"",""c"",""fp"",""kd""",5,utskottet,SAKFRÅGAN,HUVUD,SKU11,2003-12-02,1954,349,170,138,0,41,t,f,48.71,39.54,11.75,0.00,54.73
GS01SKU25,1,2303230,SKU25,2004/05,Motioner om alkohol- och tobaksbeskattning m.m.,Alkoholbeskattning,0,SKU,2005-03-08,2006-03-15,67A5FDAD-BCAA-497D-9F2B-462868535DF5,röstning,"""m""",1,utskottet,SAKFRÅGAN,HUVUD,SKU25,2005-03-08,1954,349,145,39,78,87,t,f,41.55,11.17,24.93,22.35,54.44
H101KrU10,1,2903027,KrU10,2013/14,Kyrkoantikvarisk ersättning och övriga kulturarvsfrågor,Kyrkoantikvarisk ersättning,0,KRU,2014-06-05,2014-06-05,5AC24A99-6122-44CB-AD4E-B949095ECF8D,röstning,"""SD""",1,utskottet,SAKFRÅGAN,HUVUD,KrU10,2014-06-17,1963,349,297,18,0,34,t,f,85.10,5.16,9.74,0.00,56.45
GR01KU19,8,2226103,KU19,2003/04,Demokratifrågor,Rösträttsålder,0,KU,2004-05-27,2006-03-15,67E3CB83-F5A9-4D29-9D0E-8F4E0854F50E,röstning,"""mp""",7,utskottet,SAKFRÅGAN,HUVUD,KU19,2004-05-27,1954,349,301,15,1,32,t,f,86.25,4.30,9.17,0.29,55.01
GQ01AU2,5,2289257,AU2,2002/03,Utgiftsområde 14 Arbetsliv,Kompetenssparande,0,AU,2002-11-26,2006-03-15,F06C5DBA-0902-11D7-AE4F-000475530065,röstning,"""m"",""c"",""fp"",""kd""",7,utskottet,SAKFRÅGAN,HUVUD,AU2,2002-11-26,1954,349,170,141,0,38,t,f,48.71,40.40,10.89,0.00,54.73
GR01MJU4,20,2227827,MJU4,2003/04,Ett samhälle med giftfria och resurssnåla kretslopp,Slutförvaring av kvicksilver,0,MJU,2003-10-16,2012-04-02,A1E07ADC-D3A6-11D7-AF2B-000475502D6F,röstning,"""m"",""c"",""fp"",""kd""",25,utskottet,SAKFRÅGAN,HUVUD,MJU4,2003-10-16,1954,349,155,125,0,69,t,f,44.41,35.82,19.77,0.00,55.30
GW01UU8,9,2222080,UU8,2008/09,Lissabonfördraget,Godkännande av Lissabonfördraget om ändring av fördraget om Europeiska unionen och fördraget om upprättandet av Europeiska gemenskapen samt de protokoll som har förtecknats i slutakten till fördraget,0,UU,2008-11-14,2008-11-14,A017AD78-880E-4A68-A1CE-3E2B83997B02,röstning,"",0,utskottet,SAKFRÅGAN,HUVUD,UU8,2008-11-14,1958,349,243,39,13,54,t,f,69.63,11.17,15.47,3.72,53.30
GQ01AU6,2,2225200,AU6,2002/03,Statens ansvarsnämnd och arbetsrättsliga frågor,Översyn av arbetsrätten,0,AU,2003-04-29,2006-03-15,5E597761-853A-11D7-AE87-0004755046D0,röstning,"""m"",""c"",""fp"",""kd""",1,utskottet,SAKFRÅGAN,HUVUD,AU6,2003-04-29,1954,349,141,122,18,68,t,f,40.40,34.96,19.48,5.16,55.30
GT01KU7,7,2227795,KU7,2005/06,"Statlig förvaltning, m.m.",Avveckling eller omstrukturering av myndigheter,0,KU,2006-02-21,2006-02-27,8EC8D4CD-0064-455E-AF96-A7DEB0E92352,röstning,"""fp""",3,utskottet,SAKFRÅGAN,HUVUD,KU7,2006-02-21,1954,349,242,39,0,68,t,f,69.34,11.17,19.48,0.00,54.44
GS01FIU21,10,2226425,FIU21,2004/05,Tilläggsbudget 1 för 2005 (prop. 2004/05:100),Kostnad för utlokalisering av statliga verk,0,FIU,2005-05-31,2006-03-15,63EB592B-FC38-4853-9862-FF846C1EE0FA,röstning,"""m"",""fp"",""kd""",2,utskottet,SAKFRÅGAN,HUVUD,FIU21,2005-05-31,1954,349,182,121,0,46,t,f,52.15,34.67,13.18,0.00,54.44
GZ01FöU3,1,2752828,FöU3,2011/12,Vissa frågor om Försvarsmaktens materielförsörjning,Nationella säkerhetsintressen m.m.,0,FÖU,2012-02-22,2012-02-22,28391053-DD55-49AF-9BFC-11CDC0617F60,röstning,"""SD""",1,utskottet,SAKFRÅGAN,HUVUD,FöU3,2012-02-22,1963,349,285,19,0,45,t,f,81.66,5.44,12.89,0.00,55.59
GZ01SoU26,1,2775783,SoU26,2011/12,Assisterad befruktning,Ensamstående kvinnors rätt till assisterad befruktning,0,SOU,2012-03-19,2012-03-19,9BECC604-7314-4466-BA84-8114429FB4B3,röstning,"""SD"",""KD""",1,utskottet,SAKFRÅGAN,HUVUD,SoU26,2012-03-19,1963,349,255,36,0,58,t,f,73.07,10.32,16.62,0.00,55.87
GW01NU25,5,2222186,NU25,2008/09,Riktlinjer för energipolitiken,Kärnkraft,0,NU,2009-06-08,2009-06-08,8CB6B8A8-C593-4AD5-919B-CA35469C5713,röstning,"""s"",""v"",""mp""",6,utskottet,SAKFRÅGAN,HUVUD,NU25,2009-06-08,1958,349,155,148,0,46,t,f,44.41,42.41,13.18,0.00,52.72
GS01UBU8,1,2292622,UBU8,2004/05,Fristående skolor,Lika villkor för skolor oavsett driftsform,0,UBU,2005-03-10,2006-03-15,3C40B045-7A57-496C-B0C0-307507240DAA,röstning,"""m"",""c"",""fp"",""kd"",""mp""",1,reservation 1,SAKFRÅGAN,HUVUD,UBU8,2005-03-10,1954,349,151,155,0,43,f,f,43.27,44.41,12.32,0.00,54.44
GT01BoU12,9,2225421,BoU12,2005/06,Bostadsförsörjningsfrågor,Översyn av vissa villkor för allmännyttiga bostadsföretag,0,BOU,2006-04-20,2006-04-20,944C0859-5A3A-46E0-A6E2-81E86E50E236,röstning,"""v""",15,utskottet,SAKFRÅGAN,HUVUD,BoU12,2006-04-20,1954,349,161,25,85,78,t,f,46.13,7.16,22.35,24.36,53.87
GT01SfU8,3,2225406,SfU8,2005/06,Genomförande av EG-direktivet om rätt till familjeåterförening samt vissa frågor om handläggning och DNA-analys vid familjeåterförening,Omförhandling av familjeåterföreningsdirektivet,0,SFU,2006-03-16,2006-03-21,5C07F965-3EC2-4428-A136-FA578E6276D1,röstning,"""v"",""mp""",4,utskottet,SAKFRÅGAN,HUVUD,SfU8,2006-03-16,1954,349,237,33,0,79,t,f,67.91,9.46,22.64,0.00,54.44
GQ01FIU6,2,2302969,FIU6,2002/03,AP-fondernas verksamhet 2001,Avveckling av Sjätte AP-fonden,0,FIU,2002-12-05,2006-03-15,BCED435F-0D07-11D7-AE4C-000475504B05,röstning,"""m""",1,utskottet,SAKFRÅGAN,HUVUD,FIU6,2002-12-05,1954,349,206,45,41,57,t,f,59.03,12.89,16.33,11.75,54.73
H001SkU25,4,2832849,SkU25,2012/13,Folkbokföringen i framtiden,Avregistrering från folkbokföringen,0,SKU,2013-05-20,2013-05-21,461E050E-1524-42A8-828B-6D59C7E02FEA,röstning,"""SD""",5,utskottet,SAKFRÅGAN,HUVUD,SkU25,2013-05-20,1963,349,290,19,0,40,t,f,83.09,5.44,11.46,0.00,56.16
GR01UBU1,2,2229853,UBU1,2003/04,Utgiftsområde        16       Utbildning       ochuniversitetsforskning,Skolverkets roll,0,UBU,2003-11-25,2006-03-15,A2AFCE5B-7D49-4E79-A53A-41226BA136A9,röstning,"""kd""",2,utskottet,SAKFRÅGAN,HUVUD,UBU1,2003-11-25,1954,349,279,27,0,43,t,f,79.94,7.74,12.32,0.00,54.73
H101JuU15,28,2896175,JuU15,2013/14,Straffrättsliga frågor,Påföljder för brott,0,JUU,2014-02-20,2014-02-20,CFDC3006-163D-487E-B8AE-672BC26ED71B,röstning,"""MP"",""V""",19,utskottet,SAKFRÅGAN,HUVUD,JuU15,2014-03-05,1963,349,264,41,0,44,t,f,75.64,11.75,12.61,0.00,57.02
GV01CU18,2,2288160,CU18,2007/08,Bostadsförsörjningsfrågor,Miljonprogrammets bostadsområden,0,CU,2008-05-21,2008-05-21,E631ACA6-7AE9-4821-8429-464D0C3CCDAA,röstning,"""v""",3,utskottet,MOTIVFRÅGAN,HUVUD,CU18,2008-05-21,1958,349,139,19,109,82,t,f,39.83,5.44,23.50,31.23,53.30
GW01NU11,4,2222201,NU11,2008/09,Civilrättsliga sanktioner på immaterialrättens område – genomförande av direktiv 2004/48/EG,Inriktning på fildelning i kommersiell skala,0,NU,2009-02-18,2009-02-18,E66E4130-6F95-4D01-AD69-B95A80F9A8A6,röstning,"""s""",5,utskottet,SAKFRÅGAN,HUVUD,NU11,2009-02-18,1959,349,150,107,34,58,t,f,42.98,30.66,16.62,9.74,52.72
GQ01MJU15,5,2285609,MJU15,2002/03,"Tillsyn och sanktioner på miljörättens område, m.m.",Åtalsprövningsregel i miljöbalken m.m.,0,MJU,2003-05-22,2006-03-15,FFA45955-7561-11D7-AEF2-000475502D6F,röstning,"""c""",2,utskottet,SAKFRÅGAN,HUVUD,MJU15,2003-05-22,1954,349,269,18,14,48,t,f,77.08,5.16,13.75,4.01,55.01
GX01NU16,1,2313615,NU16,2009/10,Höjt mål och vidareutveckling av elcertifikatssystemet,Nytt mål och ändrade kvoter i elcertifikatssystemet,0,NU,2010-05-04,2010-05-04,8542845C-0CC9-458C-8EE5-D109BD4A7D3E,röstning,"""s"",""v"",""mp""",1,utskottet,SAKFRÅGAN,HUVUD,NU16,2010-05-04,1959,349,146,139,0,64,t,f,41.83,39.83,18.34,0.00,53.01
GY01MJU25,4,2424394,MJU25,2010/11,Havs- och vattenmyndigheten,Överlåtbara fiskerättigheter,0,MJU,2011-05-06,2011-05-06,4C036665-7FAC-495D-8F1F-53A480D9EB1E,röstning,"""S"",""MP"",""V""",2,utskottet,SAKFRÅGAN,HUVUD,MJU25,2011-05-06,1963,349,173,136,0,40,t,f,49.57,38.97,11.46,0.00,53.87
H101MJU21,15,2902580,MJU21,2013/14,Livsmedelspolitik,Livsmedelskontroll,0,MJU,2014-04-22,2014-04-22,A5F8E80A-3569-48DF-AF16-F6035490AC65,röstning,"""SD""",12,utskottet,SAKFRÅGAN,HUVUD,MJU21,2014-05-07,1963,349,286,18,0,45,t,f,81.95,5.16,12.89,0.00,56.73
GV01SoU1,18,2242161,SoU1,2007/08,"Utgiftsområde 9 Hälsovård, sjukvård och social omsorg m.m.",Läkemedelsverkets finansiering,0,SOU,2007-12-06,2007-12-06,6D4E3D1B-84B6-4EE2-8919-C18C3BD51DF8,röstning,"""mp""",10,utskottet,SAKFRÅGAN,HUVUD,SoU1,2007-12-06,1958,349,255,16,2,76,t,f,73.07,4.58,21.78,0.57,53.01
GR01UU12,6,2292787,UU12,2003/04,Internationella miljöfrågor,Miljökonventioner och WTO-regler,0,UU,2004-04-01,2006-03-15,C6D67D59-83D2-11D8-AF51-0004755038F6,röstning,"""mp""",5,utskottet,SAKFRÅGAN,HUVUD,UU12,2004-04-01,1954,349,300,14,0,35,t,f,85.96,4.01,10.03,0.00,55.01
GW01SfU5,4,2222144,SfU5,2008/09,Sänkta socialavgifter m.m.,Uppföljning m.m.,0,SFU,2008-11-21,2008-11-21,6C6C916C-E61A-48B6-9990-24FC43112241,röstning,"""s"",""v""",5,utskottet,SAKFRÅGAN,HUVUD,SfU5,2008-11-21,1958,349,154,134,16,45,t,f,44.13,38.40,12.89,4.58,53.01
GZ01NU5,6,2720022,NU5,2011/12,Statliga företag,Vattenfall AB,0,NU,2011-11-17,2011-11-17,1D365B8A-C753-41A0-8C2C-EBC9C9386D58,röstning,"""S""",8,utskottet,SAKFRÅGAN,HUVUD,NU5,2011-11-17,1963,349,164,90,38,57,t,f,46.99,25.79,16.33,10.89,54.73
GR01FIU23,11,2286148,FIU23,2003/04,Penningpolitiken och Riksbankens förvaltning 2003,Lagreglering av de offentliga utfrågningarna om Riksbanken,0,FIU,2004-04-13,2006-03-15,6FD5655F-A7FE-49C7-B3BA-C521D8164AC8,röstning,"""m"",""c"",""fp""",4,utskottet,SAKFRÅGAN,HUVUD,FIU23,2004-04-13,1954,349,204,112,0,33,t,f,58.45,32.09,9.46,0.00,55.01
GR01UBU1,3,2229853,UBU1,2003/04,Utgiftsområde        16       Utbildning       ochuniversitetsforskning,Nationellt kvalitetsinstitut,0,UBU,2003-11-25,2006-03-15,27FE722C-C3C6-4B02-8003-15F64C503D54,röstning,"""m"",""c"",""fp""",3,utskottet,SAKFRÅGAN,HUVUD,UBU1,2003-11-25,1954,349,197,108,0,44,t,f,56.45,30.95,12.61,0.00,54.73
GT01SkU21,10,2222036,SkU21,2005/06,Allmänna motioner om taxering och skattebetalning m.m.,Skriftliga svar från Skatteverket,0,SKU,2006-02-21,2006-03-06,F6193264-17B3-49B5-B398-BD1EF52AAD07,röstning,"""v""",9,utskottet,SAKFRÅGAN,HUVUD,SkU21,2006-02-21,1954,349,246,23,2,78,t,f,70.49,6.59,22.35,0.57,54.44
GS01FIU13,1,2302984,FIU13,2004/05,Regeringens insatser för barn och unga i statsbudgeten för år 2004 (skr.2003/04:143),Insatser för barn och unga i statsbudgeten,0,FIU,2004-10-28,2006-03-15,055CC158-1EAF-11D9-AE95-0004755053B2,röstning,"""m""",1,utskottet,SAKFRÅGAN,HUVUD,FIU13,2004-10-28,1954,349,252,46,1,50,t,f,72.21,13.18,14.33,0.29,53.30
H001UbU8,7,2832838,UbU8,2012/13,Högskolan,"Breddad rekrytering, tillträde och studentfrågor",0,UBU,2013-03-11,2013-03-11,64C0286B-A4DA-473F-A423-37AC5E117F6F,röstning,"""S""",11,utskottet,SAKFRÅGAN,HUVUD,UbU8,2013-03-11,1963,349,152,108,44,45,t,f,43.55,30.95,12.89,12.61,56.73
GZ01TU5,11,2720029,TU5,2011/12,Järnvägs- och kollektivtrafikfrågor,Utförande av drift och underhåll,0,TU,2012-05-23,2012-05-23,4DF67219-FA68-4D9D-9F19-E65E2377FCCF,röstning,"""M"",""FP"",""KD""",13,utskottet,SAKFRÅGAN,HUVUD,TU5,2012-05-23,1963,349,152,150,0,47,t,f,43.55,42.98,13.47,0.00,57.02
